page,title,price,location,listing_date,url,source,scrape_date,category,size_m2,rooms,source_file,price_numeric,size_numeric,rooms_numeric,price_per_m2,log_price,is_sale,location_clean,is_rental
56,A vendre Terrain au Cité Skik,1300 DT,Tunis,3 days ago,https://www.tayara.tn/item/terrains-et-fermes/tunis/le-bardo/a-vendre-terrain-au-cit-skik/6936e4cf8914daae5197f6f8/,tayara,,,,,,1300.0,,,,,,Tunis,1
56,A Vendre Terrain au Jardins el menzah 1,1200 DT,Ariana,3 days ago,https://www.tayara.tn/item/terrains-et-fermes/ariana/les-jardins-el-menzah-1/a-vendre-terrain-au-jardins-el-menzah-1/68188a58c5beda2b51d86460/,tayara,,,,,,1200.0,,,,,,Ariana,1
56,À LOUER – USINE 2 500 m² 📍 Zone industrielle Sidi Rézig,14000 DT,Ben Arous,3 days ago,https://www.tayara.tn/item/magasins%2c-commerces-et-locaux-industriels/ben-arous/sidi-rezig/-louer-usine-2-500-m-zone-industrielle-sidi-rzig/6960ce800fe250585261b909/,tayara,,,,,,14000.0,,,,,,Ben Arous,0
56,A louer villa de maître vide ou meublée avec un grand Jardin Mutuelleville,8500 DT,Tunis,3 days ago,https://www.tayara.tn/item/maisons-et-villas/tunis/mutuelleville/a-louer-villa-de-matre-vide-ou-meuble-avec-un-grand-jardin-mutuelleville/691f584a265523b710e889f9/,tayara,,,,,,8500.0,,,,,,Tunis,1
56,A louer villa usage habitation S6 à Mutuelle ville,4000 DT,Tunis,3 days ago,https://www.tayara.tn/item/maisons-et-villas/tunis/mutuelleville/a-louer-villa-usage-habitation-s6-mutuelle-ville/6908c4c66490817594e29f9e/,tayara,,,,,,4000.0,,,,,,Tunis,1
56,"A Vendre à AFH2 Mrezga Nabeul un S+0 dans une résidence avec ascenseur, dans un emplacement calme prés de toutes les commodités,",180000 DT,Nabeul,3 days ago,https://www.tayara.tn/item/appartements/nabeul/mrezga/a-vendre-afh2-mrezga-nabeul-un-s0-dans-une-rsidence-avec-ascenseur-dans-un-emplacement-calme-prs-de-toutes-les-commodits/69368b8d8914daae5197b854/,tayara,,,,,,180000.0,,,,,,Nabeul,0
56,"Location Appartement S+1 avec Parking et Terrasse à Sokra, Tunis",1400 DT,Ariana,3 days ago,https://www.tayara.tn/item/appartements/ariana/ariana/location-appartement-s1-avec-parking-et-terrasse-sokra-tunis/696b4c382838b4e202457507/,tayara,,,,,,1400.0,,,,,,Ariana,1
56,terrain/maison,260000 DT,Tunis,3 days ago,https://www.tayara.tn/item/maisons-et-villas/tunis/autres-villes/terrainmaison/696b4c2e5f1f30a5f4decdae/,tayara,,,,,,260000.0,,,,,,Tunis,0
56,un appartement s+2 à khzema charkia,800 DT,Sousse,3 days ago,https://www.tayara.tn/item/appartements/sousse/khzema/un-appartement-s2-khzema-charkia/693fc0b68914daae519b96f4/,tayara,,,,,,800.0,,,,,,Sousse,1
56,A vendre un immeuble R+3 à Ezzahra,2700000 DT,Ben Arous,3 days ago,https://www.tayara.tn/item/appartements/ben-arous/ezzahra/a-vendre-un-immeuble-r3-ezzahra/696b4bb02838b4e2024574ea/,tayara,,,,,,2700000.0,,,,,,Ben Arous,0
56,luxueux appartement meublé pres panorama,1300 DT,Sousse,3 days ago,https://www.tayara.tn/item/appartements/sousse/sousse/luxueux-appartement-meubl-pres-panorama/696b4b505f1f30a5f4decd66/,tayara,,,,,,1300.0,,,,,,Sousse,1
56,A VENDRE VILLA GHAZELA ARIANA,730 DT,Ariana,3 days ago,https://www.tayara.tn/item/maisons-et-villas/ariana/ghazela/a-vendre-villa-ghazela-ariana/686ac07694cd0376dcd71b3c/,tayara,,,,,,730.0,,,,,,Ariana,1
56,a louer s+1 a la soukra,1050 DT,tunis,3 days ago,https://www.tayara.tn/item/appartements/tunis/tunis/a-louer-s1-a-la-soukra/68fa504ed0d95991e1036821/,tayara,,,,,,1050.0,,,,,,Tunis,1
56,Espaces Open Superposés Khézama Ouest,5000 DT,Sousse,3 days ago,https://www.tayara.tn/item/bureaux-et-plateaux/sousse/khzema/espaces-open-superposs-khzama-ouest/685fdb2694cd0376dccfb780/,tayara,,,,,,5000.0,,,,,,Sousse,1
56,luxueux s1 pres panorama medicale,1000 DT,Sousse,3 days ago,https://www.tayara.tn/item/appartements/sousse/sousse/luxueux-s1-pres-panorama-medicale/696b4ab85f1f30a5f4decd31/,tayara,,,,,,1000.0,,,,,,Sousse,1
56,spacieux S3 zone touristique,1450 DT,Sousse,3 days ago,https://www.tayara.tn/item/appartements/sousse/sousse/spacieux-s3-zone-touristique/696b49c95f1f30a5f4decce6/,tayara,,,,,,1450.0,,,,,,Sousse,1
56,Appartement à Sidi Mansour Kelibia,200000 DT,Nabeul,3 days ago,https://www.tayara.tn/item/appartements/nabeul/klibia/appartement-sidi-mansour-kelibia/695bc886cd04d08be75624e4/,tayara,,,,,,200000.0,,,,,,Nabeul,0
56,un studio s+1 rdj à sahloul,700 DT,Sousse,3 days ago,https://www.tayara.tn/item/appartements/sousse/sahloul/un-studio-s1-rdj-sahloul/695f897c8914daae51a7c2f3/,tayara,,,,,,700.0,,,,,,Sousse,1
56,Appartement,200 DT,Jendouba,3 days ago,https://www.tayara.tn/item/appartements/jendouba/tabarka/appartement/696b47ba181355990922ecdd/,tayara,,,,,,200.0,,,,,,Jendouba,1
56,location,500 DT,Monastir,3 days ago,https://www.tayara.tn/item/magasins%2c-commerces-et-locaux-industriels/monastir/ouerdanine/location/696b47ba181355990922ecde/,tayara,,,,,,500.0,,,,,,Monastir,1
56,Ennasr A Louer S+1 neuf Haut Standing à coté slim school,1000 DT,Ariana,3 days ago,https://www.tayara.tn/item/appartements/ariana/cit-ennasr-2/ennasr-a-louer-s1-neuf-haut-standing-cot-slim-school/696b46ea181355990922ec7d/,tayara,,,,,,1000.0,,,,,,Ariana,1
57,appartement meublé à Tunis Center ville par jours,100 DT,Tunis,3 days ago,https://www.tayara.tn/item/locations-de-vacances/tunis/tunis/appartement-meubl-tunis-center-ville-par-jours/696b46be181355990922ec6c/,tayara,,,,,,100.0,,,,,,Tunis,1
57,Superbe appartement S3,190000 DT,tunis,3 days ago,https://www.tayara.tn/item/appartements/tunis/tunis/superbe-appartement-s3/696b45d32838b4e2024572a9/,tayara,,,,,,190000.0,,,,,,Tunis,0
57,un appartement s+3 jamais habité à hammam sousse,1000 DT,Sousse,3 days ago,https://www.tayara.tn/item/appartements/sousse/hammam-sousse/un-appartement-s3-jamais-habit-hammam-sousse/695234dd8914daae51a33a05/,tayara,,,,,,1000.0,,,,,,Sousse,1
57,A louer locale commerciale a la Soukra,3500 DT,Ariana,3 days ago,https://www.tayara.tn/item/magasins%2c-commerces-et-locaux-industriels/ariana/la-soukra/a-louer-locale-commerciale-a-la-soukra/694678858914daae519e774c/,tayara,,,,,,3500.0,,,,,,Ariana,1
57,A louer S+1 a la Soukra,1200 DT,Ariana,3 days ago,https://www.tayara.tn/item/appartements/ariana/dar-fadhal/a-louer-s1-a-la-soukra/69677b72a00bf186173a4a49/,tayara,,,,,,1200.0,,,,,,Ariana,1
57,A vendre S+1 a cité Wahat,160000 DT,tunis,3 days ago,https://www.tayara.tn/item/appartements/tunis/tunis/a-vendre-s1-a-cit-wahat/68f605c66bcfa867f54df41e/,tayara,,,,,,160000.0,,,,,,Tunis,0
57,A vendre lumineux s+2 à Sahloul,350000 DT,Sousse,3 days ago,https://www.tayara.tn/item/appartements/sousse/sahloul/a-vendre-lumineux-s2-sahloul/692819d7265523b710ec0c12/,tayara,,,,,,350000.0,,,,,,Sousse,0
57,A vendre S4 de standing à Hammam Sousse,720000 DT,Sousse,3 days ago,https://www.tayara.tn/item/appartements/sousse/hammam-sousse/a-vendre-s4-de-standing-hammam-sousse/69441368cd04d08be74d0c5c/,tayara,,,,,,720000.0,,,,,,Sousse,0
57,A loué s+2 meublé à kantaoui,1300 DT,Sousse,3 days ago,https://www.tayara.tn/item/appartements/sousse/kantaoui/a-lou-s2-meubl-kantaoui/69170468145e1617cba56248/,tayara,,,,,,1300.0,,,,,,Sousse,1
57,A vendre S+1 de haut standing à kantaoui,350000 DT,Sousse,3 days ago,https://www.tayara.tn/item/appartements/sousse/kantaoui/a-vendre-s1-de-haut-standing-kantaoui/6819ff14c1f8f57898eb7d22/,tayara,,,,,,350000.0,,,,,,Sousse,0
57,A loué étage de villa s+2 tout neuf à Hammam Sousse,1200 DT,Sousse,3 days ago,https://www.tayara.tn/item/appartements/sousse/hammam-sousse/a-lou-tage-de-villa-s2-tout-neuf-hammam-sousse/696235260fe2505852625ad2/,tayara,,,,,,1200.0,,,,,,Sousse,1
57,A loué S+2 haut standing à khzama,2600 DT,Sousse,3 days ago,https://www.tayara.tn/item/appartements/sousse/hammam-sousse/a-lou-s2-haut-standing-khzama/6909f79b6490817594e34d2d/,tayara,,,,,,2600.0,,,,,,Sousse,1
57,un appartement s+2 à hammam sousse,1100 DT,Sousse,3 days ago,https://www.tayara.tn/item/appartements/sousse/hammam-sousse/un-appartement-s2-hammam-sousse/695a215bcd04d08be755973b/,tayara,,,,,,1100.0,,,,,,Sousse,1
57,A loué S+2 rénové à kantaoui maison de la mer,2000 DT,Sousse,3 days ago,https://www.tayara.tn/item/appartements/sousse/kantaoui/a-lou-s2-rnov-kantaoui-maison-de-la-mer/693ae67fcd04d08be7494c65/,tayara,,,,,,2000.0,,,,,,Sousse,1
57,A vendre S3 Haut standing zone touristique kantaoui,770000 DT,Sousse,3 days ago,https://www.tayara.tn/item/maisons-et-villas/sousse/kantaoui/a-vendre-s3-haut-standing-zone-touristique-kantaoui/688de8424ad00efe97361faa/,tayara,,,,,,770000.0,,,,,,Sousse,0
57,A louer un dépôt près du mall kalaa el kbira,12000 DT,Sousse,3 days ago,https://www.tayara.tn/item/bureaux-et-plateaux/sousse/kala-kebira/a-louer-un-dpt-prs-du-mall-kalaa-el-kbira/695e61eb8914daae51a76a0c/,tayara,,,,,,12000.0,,,,,,Sousse,0
57,A loué étage de villa s+3 à Hammam sousse,1300 DT,Sousse,3 days ago,https://www.tayara.tn/item/maisons-et-villas/sousse/hammam-sousse/a-lou-tage-de-villa-s3-hammam-sousse/695f7dffcd04d08be7574635/,tayara,,,,,,1300.0,,,,,,Sousse,1
57,A vendre villa S+3 avec jardin autour à #Mornag.,310000 DT,Ben Arous,3 days ago,https://www.tayara.tn/item/maisons-et-villas/ben-arous/mornag/a-vendre-villa-s3-avec-jardin-autour-mornag/6960c066a00bf1861737662a/,tayara,,,,,,310000.0,,,,,,Ben Arous,0
57,A vendre un appartement s+2 à El Mourouj 6,255000 DT,Ben Arous,3 days ago,https://www.tayara.tn/item/appartements/ben-arous/el-mourouj-6/a-vendre-un-appartement-s2-el-mourouj-6/69285482265523b710ec262a/,tayara,,,,,,255000.0,,,,,,Ben Arous,0
57,A vendre un appartement s+2 à El_Mourouj_2,135000 DT,Ben Arous,3 days ago,https://www.tayara.tn/item/appartements/ben-arous/el-mourouj/a-vendre-un-appartement-s2-elmourouj2/693bce7c8914daae519a1175/,tayara,,,,,,135000.0,,,,,,Ben Arous,0
57,A vendre un appartement s +2 à El Mourouj 1,130000 DT,Ben Arous,3 days ago,https://www.tayara.tn/item/appartements/ben-arous/el-mourouj-1/a-vendre-un-appartement-s-2-el-mourouj-1/693a9d068914daae51999595/,tayara,,,,,,130000.0,,,,,,Ben Arous,0
57,A vendre Appartement s+2 à El Mourouj 5,114999 DT,Ben Arous,3 days ago,https://www.tayara.tn/item/appartements/ben-arous/el-mourouj-5/a-vendre-appartement-s2-el-mourouj-5/695ba249cd04d08be7561399/,tayara,,,,,,114999.0,,,,,,Ben Arous,0
57,A vendre très belle villa S+3 à Cité El Hidhab.,375000 DT,Ben Arous,3 days ago,https://www.tayara.tn/item/maisons-et-villas/ben-arous/fouchana/a-vendre-trs-belle-villa-s3-cit-el-hidhab/692eb18a145e1617cbaf3567/,tayara,,,,,,375000.0,,,,,,Ben Arous,0
57,LOCAL A LOUER,1800 DT,Bizerte,3 days ago,https://www.tayara.tn/item/magasins%2c-commerces-et-locaux-industriels/bizerte/bizerte/local-a-louer/696b3d242838b4e202456fe6/,tayara,,,,,,1800.0,,,,,,Bizerte,1
57,studio meublés ennasr,100 DT,Ariana,3 days ago,https://www.tayara.tn/item/appartements/ariana/cit-ennasr-2/studio-meubls-ennasr/67fcae47fd1c6385be4e6b9e/,tayara,,,,,,100.0,,,,,,Ariana,1
57,studio meublé riadh andalous,100 DT,Ariana,3 days ago,https://www.tayara.tn/item/appartements/ariana/riadh-andalous/studio-meubl-riadh-andalous/6780e48cb7de28167ed2c4c1/,tayara,,,,,,100.0,,,,,,Ariana,1
57,Appartement 95 m² haut standing à hamam ghzez,240000 DT,Nabeul,3 days ago,https://www.tayara.tn/item/appartements/nabeul/hammam-ghezze/appartement-95-m-haut-standing-hamam-ghzez/68b87044711369bbe4f795f0/,tayara,,,,,,240000.0,,,,,,Nabeul,0
57,Maison à vendre S+4,248000 DT,Ben Arous,3 days ago,https://www.tayara.tn/item/maisons-et-villas/ben-arous/fouchana/maison-vendre-s4/696b39d72838b4e202456ebe/,tayara,,,,,,248000.0,,,,,,Ben Arous,0
57,un appartement s+3 avec parking sous sol,1200 DT,Sousse,3 days ago,https://www.tayara.tn/item/appartements/sousse/hammam-sousse/un-appartement-s3-avec-parking-sous-sol/6933e2e0cd04d08be7463a16/,tayara,,,,,,1200.0,,,,,,Sousse,1
58,un appartement s+3 avec parking sous sol,1200 DT,Sousse,3 days ago,https://www.tayara.tn/item/appartements/sousse/hammam-sousse/un-appartement-s3-avec-parking-sous-sol/6933e2e0cd04d08be7463a16/,tayara,,,,,,1200.0,,,,,,Sousse,1
58,850 m² a louer,2000 DT,Sousse,3 days ago,https://www.tayara.tn/item/magasins%2c-commerces-et-locaux-industriels/sousse/zaouit-ksibat-thrayett/850-m-a-louer/696b34ec2838b4e202456d50/,tayara,,,,,,2000.0,,,,,,Sousse,1
58,Maison avec piscine en cours de construction à Kelibia,400000 DT,Nabeul,3 days ago,https://www.tayara.tn/item/maisons-et-villas/nabeul/klibia/maison-avec-piscine-en-cours-de-construction-kelibia/68e8e7493e7ffb8ac157d08a/,tayara,,,,,,400000.0,,,,,,Nabeul,0
58,مقسم سكني بالعقبة – حي الواحة,199000 DT,Tunis,3 days ago,https://www.tayara.tn/item/terrains-et-fermes/tunis/agba/-/696af80f181355990922df2f/,tayara,,,,,,199000.0,,,,,,Tunis,0
58,Colocation pour fille - cité Hedi nouira,350 DT,Ariana,3 days ago,https://www.tayara.tn/item/colocations/ariana/cit-hedi-nouira/colocation-pour-fille-cit-hedi-nouira/696ae11a181355990922dc24/,tayara,,,,,,350.0,,,,,,Ariana,1
58,s+1 ou bureau à louer,350 DT,Tunis,3 days ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/agba/s1-ou-bureau-louer/696adf33181355990922dbd0/,tayara,,,,,,350.0,,,,,,Tunis,1
58,a louer dépôt,1300 DT,Sousse,4 days ago,https://www.tayara.tn/item/terrains-et-fermes/sousse/sousse/a-louer-dpt/696ac6d52838b4e202455c4d/,tayara,,,,,,1300.0,,,,,,Sousse,1
58,fond de commerce tous type de commerce,60000 DT,La Manouba,4 days ago,https://www.tayara.tn/item/autres-immobiliers/la-manouba/la-manouba/fond-de-commerce-tous-type-de-commerce/696aaefafbb1f589286d0859/,tayara,,,,,,60000.0,,,,,,La Manouba,0
58,magasin,22235 DT,Tunis,4 days ago,https://www.tayara.tn/item/magasins%2c-commerces-et-locaux-industriels/tunis/monfleury/magasin/696a9dd4181355990922c39c/,tayara,,,,,,22235.0,,,,,,Tunis,0
58,عماره للبيع,340 DT,Monastir,4 days ago,https://www.tayara.tn/item/appartements/monastir/moknine/-/696a9cd42838b4e202454967/,tayara,,,,,,340.0,,,,,,Monastir,1
58,maison a vendre kalaa kebira sousse,255000 DT,tunis,4 days ago,https://www.tayara.tn/item/maisons-et-villas/tunis/tunis/maison-a-vendre-kalaa-kebira-sousse/695cda7c8914daae51a6e7e3/,tayara,,,,,,255000.0,,,,,,Tunis,0
58,Cherche collocation bureau,400 DT,Ariana,4 days ago,https://www.tayara.tn/item/bureaux-et-plateaux/ariana/ariana/cherche-collocation-bureau/696a9ae5fcc3de7ef3c218ab/,tayara,,,,,,400.0,,,,,,Ariana,1
58,Lot de maison et studios,540000 DT,Bizerte,4 days ago,https://www.tayara.tn/item/maisons-et-villas/bizerte/bizerte-nord/lot-de-maison-et-studios/696a97cb858305703e9ee70c/,tayara,,,,,,540000.0,,,,,,Bizerte,0
58,Maison a vendre rte bouzaillene,170000 DT,Sfax,4 days ago,https://www.tayara.tn/item/maisons-et-villas/sfax/route-gremda/maison-a-vendre-rte-bouzaillene/696a97132838b4e20245467e/,tayara,,,,,,170000.0,,,,,,Sfax,0
58,📍 a vendre s+1 avec parking ss – Vue dégagée sur la Clinique La Soukra,260000 DT,Tunis,4 days ago,https://www.tayara.tn/item/appartements/tunis/l-aouina/-a-vendre-s1-avec-parking-ss-vue-dgage-sur-la-clinique-la-soukra/6952a56eaac2469b2d31225e/,tayara,,,,,,260000.0,,,,,,Tunis,0
58,🏡 À louer | S+1 jamais habité – Nouvelle Soukra,1300 DT,Tunis,4 days ago,https://www.tayara.tn/item/appartements/tunis/l-aouina/-louer-s1-jamais-habit-nouvelle-soukra/6953abde8914daae51a3c709/,tayara,,,,,,1300.0,,,,,,Tunis,1
58,Terrain 14000 m² à Kerkouane,850000 DT,Nabeul,4 days ago,https://www.tayara.tn/item/terrains-et-fermes/nabeul/klibia/terrain-14000-m-kerkouane/68dd1bb4516f1ddb82e77c48/,tayara,,,,,,850000.0,,,,,,Nabeul,0
58,terrain plage mahdia,75000 DT,Mahdia,4 days ago,https://www.tayara.tn/item/terrains-et-fermes/mahdia/ksour-essef/terrain-plage-mahdia/696a8df0181355990922bb89/,tayara,,,,,,75000.0,,,,,,Mahdia,0
58,Alouer Magnifique Appartement S3 à El Wahat L’Aouina,1550 DT,Tunis,4 days ago,https://www.tayara.tn/item/appartements/tunis/l-aouina/alouer-magnifique-appartement-s3-el-wahat-laouina/696a8a6cea52cdd4e7a406f1/,tayara,,,,,,1550.0,,,,,,Tunis,1
58,S+2 très haut standing à Rades Melian 2,850 DT,Ben Arous,4 days ago,https://www.tayara.tn/item/appartements/ben-arous/rads/s2-trs-haut-standing-rades-melian-2/696a89cf181355990922b9c9/,tayara,,,,,,850.0,,,,,,Ben Arous,1
58,App S+3 à vendre à la Soukra,370000 DT,tunis,4 days ago,https://www.tayara.tn/item/appartements/tunis/tunis/app-s3-vendre-la-soukra/696a87aeea52cdd4e7a405b4/,tayara,,,,,,370000.0,,,,,,Tunis,0
58,Vend appart S+3 à la Soukra,370000 DT,tunis,4 days ago,https://www.tayara.tn/item/appartements/tunis/tunis/vend-appart-s3-la-soukra/696a863cb55b79822b107f7a/,tayara,,,,,,370000.0,,,,,,Tunis,0
58,عشابة ارض 5 هكتارات,500 DT,Siliana,4 days ago,https://www.tayara.tn/item/terrains-et-fermes/siliana/bargou/-5-/696a841fea52cdd4e7a40443/,tayara,,,,,,500.0,,,,,,Siliana,1
58,Appartement à 200 mètres de plage Hammam ghzeez,178000 DT,Nabeul,4 days ago,https://www.tayara.tn/item/appartements/nabeul/hammam-ghezze/appartement-200-mtres-de-plage-hammam-ghzeez/66ed98f367b755ba922c50de/,tayara,,,,,,178000.0,,,,,,Nabeul,0
58,Appart S+2 en plein centre ville de Tunis,110 DT,Tunis,4 days ago,https://www.tayara.tn/item/appartements/tunis/bab-souika/appart-s2-en-plein-centre-ville-de-tunis/696a8352ea52cdd4e7a403e1/,tayara,,,,,,110.0,,,,,,Tunis,1
58,Offre spéciale à kelibia,1100 DT,Nabeul,4 days ago,https://www.tayara.tn/item/terrains-et-fermes/nabeul/klibia/offre-spciale-kelibia/696a811f2838b4e202453c3b/,tayara,,,,,,1100.0,,,,,,Nabeul,1
58,À vendre : Terrain agricole clôturé de 5 125 m² à Chorfech – Sidi Thabet,220000 DT,tunis,4 days ago,https://www.tayara.tn/item/terrains-et-fermes/tunis/tunis/-vendre-terrain-agricole-cltur-de-5-125-m-chorfech-sidi-thabet/696a80e5181355990922b5b1/,tayara,,,,,,220000.0,,,,,,Tunis,0
59,terrain à vendre 502m² R+2 à Route tebolbi km 5.5 👉100m de la route principale et accessible aussi de route bouzayen,320000 DT,Sfax,4 days ago,https://www.tayara.tn/item/terrains-et-fermes/sfax/sfax/terrain-vendre-502m-r2-route-tebolbi-km-55-100m-de-la-route-principale-et-accessible-aussi-de-route-bouzayen/6859899794cd0376dccbbbd5/,tayara,,,,,,320000.0,,,,,,Sfax,0
59,🏡 أرض للبيع – طريق قابس 7(زنقة بوقاشة),165000 DT,Sfax,4 days ago,https://www.tayara.tn/item/terrains-et-fermes/sfax/route-de-gabes/-7-/69620f4c0fe25058526246b6/,tayara,,,,,,165000.0,,,,,,Sfax,0
59,à vendre villa 1250m² à Route saltnia km 6 قصاص بوعلي à 50m de la route principale,650000 DT,Sfax,4 days ago,https://www.tayara.tn/item/maisons-et-villas/sfax/route-saltania/-vendre-villa-1250m-route-saltnia-km-6-50m-de-la-route-principale/68af1bd482a3d05f2393d542/,tayara,,,,,,650000.0,,,,,,Sfax,0
59,Terrain Route Gremda km13,145000 DT,Sfax,4 days ago,https://www.tayara.tn/item/terrains-et-fermes/sfax/route-gremda/terrain-route-gremda-km13/68d12f5b27f44446941169b5/,tayara,,,,,,145000.0,,,,,,Sfax,0
59,Terrain en plein centre Markez Sahnoun,550000 DT,Sfax,4 days ago,https://www.tayara.tn/item/terrains-et-fermes/sfax/route-gremda/terrain-en-plein-centre-markez-sahnoun/6914b5de145e1617cba44128/,tayara,,,,,,550000.0,,,,,,Sfax,0
59,ارض زيتون,250 DT,Nabeul,4 days ago,https://www.tayara.tn/item/terrains-et-fermes/nabeul/grombalia/-/696a79c261bb5d64cc4a75f1/,tayara,,,,,,250.0,,,,,,Nabeul,1
59,beau terrain commercial,11111 DT,Tunis,4 days ago,https://www.tayara.tn/item/terrains-et-fermes/tunis/khaznadar/beau-terrain-commercial/696a790b181355990922b24a/,tayara,,,,,,11111.0,,,,,,Tunis,0
59,Appartements Haut standing en cours de construction à Hammam ghzeez,205000 DT,Nabeul,4 days ago,https://www.tayara.tn/item/appartements/nabeul/hammam-ghezze/appartements-haut-standing-en-cours-de-construction-hammam-ghzeez/68c1a122985e647fd0ec43cb/,tayara,,,,,,205000.0,,,,,,Nabeul,0
59,Terrain de 283m² à Menzah 5 quartier calme,680000 DT,Ariana,4 days ago,https://www.tayara.tn/item/terrains-et-fermes/ariana/el-menzah-5/terrain-de-283m-menzah-5-quartier-calme/696a73582838b4e20245364a/,tayara,,,,,,680000.0,,,,,,Ariana,0
59,Appart S+3 neuf haut standing à Ennasr,1650 DT,Ariana,4 days ago,https://www.tayara.tn/item/appartements/ariana/cit-ennasr-2/appart-s3-neuf-haut-standing-ennasr/696a72302838b4e20245357e/,tayara,,,,,,1650.0,,,,,,Ariana,1
59,Etage de villa S+3 neuf à Riadh Andalous,1200 DT,Ariana,4 days ago,https://www.tayara.tn/item/maisons-et-villas/ariana/borj-louzir/etage-de-villa-s3-neuf-riadh-andalous/696a71aa181355990922ae67/,tayara,,,,,,1200.0,,,,,,Ariana,1
59,Bureau A+2 meublé haut standing à L'ariana,2000 DT,Ariana,4 days ago,https://www.tayara.tn/item/bureaux-et-plateaux/ariana/ariana/bureau-a2-meubl-haut-standing-lariana/696a7123181355990922adfb/,tayara,,,,,,2000.0,,,,,,Ariana,1
59,Appart S+2 richement meublé haut standing à La Marsa,2200 DT,Tunis,4 days ago,https://www.tayara.tn/item/appartements/tunis/la-marsa/appart-s2-richement-meubl-haut-standing-la-marsa/696a705e2838b4e2024533ef/,tayara,,,,,,2200.0,,,,,,Tunis,1
59,Studio à sousse,80 DT,Sousse,4 days ago,https://www.tayara.tn/item/appartements/sousse/sousse-corniche/studio-sousse/696a7038181355990922ad5a/,tayara,,,,,,80.0,,,,,,Sousse,1
59,Studio S+1 meublé avec terrasse à Ennasr 2,850 DT,Ariana,4 days ago,https://www.tayara.tn/item/appartements/ariana/cit-ennasr-2/studio-s1-meubl-avec-terrasse-ennasr-2/696a6fad181355990922ace4/,tayara,,,,,,850.0,,,,,,Ariana,1
59,S+1 A LOUER,650 DT,La Manouba,4 days ago,https://www.tayara.tn/item/appartements/la-manouba/manouba-ville/s1-a-louer/696a6f212838b4e202453315/,tayara,,,,,,650.0,,,,,,La Manouba,1
59,Appart S+1 haut standing à Enkhilet Ariana,800 DT,Ariana,4 days ago,https://www.tayara.tn/item/appartements/ariana/cite-ennkhilet/appart-s1-haut-standing-enkhilet-ariana/696a6efe181355990922ac67/,tayara,,,,,,800.0,,,,,,Ariana,1
59,À LOUER – Appartement S+2 Neuf 📍 Ain Zaghouan,1500 DT,Tunis,4 days ago,https://www.tayara.tn/item/appartements/tunis/l-aouina/-louer-appartement-s2-neuf-ain-zaghouan/696a6e9a2838b4e2024532ba/,tayara,,,,,,1500.0,,,,,,Tunis,1
59,Appart S+3 à Ennasr 2 Hedi Nouira,1400 DT,Ariana,4 days ago,https://www.tayara.tn/item/appartements/ariana/cit-ennasr-2/appart-s3-ennasr-2-hedi-nouira/696a6e6f2838b4e2024532a5/,tayara,,,,,,1400.0,,,,,,Ariana,1
59,Appart S+3 à Menzah 7bis,1500 DT,Ariana,4 days ago,https://www.tayara.tn/item/appartements/ariana/el-menzah-7/appart-s3-menzah-7bis/696a6dda181355990922abc9/,tayara,,,,,,1500.0,,,,,,Ariana,1
59,Etage de villa S+3 à Ennasr 2,1200 DT,Ariana,4 days ago,https://www.tayara.tn/item/maisons-et-villas/ariana/cit-ennasr-2/etage-de-villa-s3-ennasr-2/696a6d59181355990922ab86/,tayara,,,,,,1200.0,,,,,,Ariana,1
59,S+2 au RDC aux jardins de Carthage,1850 DT,Tunis,4 days ago,https://www.tayara.tn/item/appartements/tunis/jardins-de-carthage/s2-au-rdc-aux-jardins-de-carthage/696a6d45181355990922ab77/,tayara,,,,,,1850.0,,,,,,Tunis,1
59,Appart S+1 haut standing avec piscine et salle de sport à Menzah 9c,1200 DT,Tunis,4 days ago,https://www.tayara.tn/item/appartements/tunis/el-menzah-9/appart-s1-haut-standing-avec-piscine-et-salle-de-sport-menzah-9c/696a6c722838b4e20245317a/,tayara,,,,,,1200.0,,,,,,Tunis,1
59,Villa S+3 avec jardin à Mutuelle ville,3800 DT,Tunis,4 days ago,https://www.tayara.tn/item/maisons-et-villas/tunis/mutuelleville/villa-s3-avec-jardin-mutuelle-ville/696a6b77181355990922aaad/,tayara,,,,,,3800.0,,,,,,Tunis,1
59,A LOUER UN APPARTEMENT S+2 AU RDC A RADES MELIANE 2 AVEC UNE ENTREE INDEPENDANTE,700 DT,Ben Arous,4 days ago,https://www.tayara.tn/item/appartements/ben-arous/rads/a-louer-un-appartement-s2-au-rdc-a-rades-meliane-2-avec-une-entree-independante/696a6b4867fb9f563d837ca6/,tayara,,,,,,700.0,,,,,,Ben Arous,1
59,Appart S+1 meublé avec terrasse à Ennasr 2,1050 DT,Ariana,4 days ago,https://www.tayara.tn/item/appartements/ariana/cit-ennasr-2/appart-s1-meubl-avec-terrasse-ennasr-2/696a6af8181355990922aa8a/,tayara,,,,,,1050.0,,,,,,Ariana,1
59,Appart S+1 richement meublé à Ennasr 2,1200 DT,Ariana,4 days ago,https://www.tayara.tn/item/appartements/ariana/cit-ennasr-2/appart-s1-richement-meubl-ennasr-2/696a6a51181355990922aa48/,tayara,,,,,,1200.0,,,,,,Ariana,1
