scrape_date,category,title,price,location,size_m2,rooms,url,source,page
20260120,apt_rent,Rent an apartment in La Marsa. Area 200 m². Storage unit,"4,000 TND",,200 m²,3,N/A,mubawab_ultra,6
20260120,apt_rent,Rent an apartment in La Marsa. 3 large rooms. Reinforced doo...,"1,300 TND",,100 m²,2,N/A,mubawab_ultra,6
20260120,apt_rent,Flat for rent in La Marsa. Dimension 180 m². Central heating...,"1,800 TND",,180 m²,3,N/A,mubawab_ultra,6
20260120,apt_rent,Rent this apartment in La Marsa. 4 comfortable rooms. Genera...,"2,200 TND",,140 m²,3,N/A,mubawab_ultra,6
20260120,apt_rent,N/A,N/A,N/A,N/A,N/A,N/A,mubawab_ultra,6
20260120,apt_rent,N/A,"3,000 TND",,220 m²,3,N/A,mubawab_ultra,7
20260120,apt_rent,N/A,N/A,N/A,N/A,N/A,N/A,mubawab_ultra,7
20260120,apt_rent,N/A,"3,000 TND",N/A,220 m²,3,N/A,mubawab_ultra,7
20260120,apt_rent,N/A,"3,000 TND",N/A,220 m²,3,N/A,mubawab_ultra,7
20260120,apt_rent,N/A,N/A,N/A,N/A,N/A,N/A,mubawab_ultra,7
20260120,apt_rent,N/A,"2,500 TND",,150 m²,3,N/A,mubawab_ultra,8
20260120,apt_rent,N/A,N/A,N/A,N/A,N/A,N/A,mubawab_ultra,8
20260120,apt_rent,N/A,"2,500 TND",N/A,150 m²,3,N/A,mubawab_ultra,8
20260120,apt_rent,N/A,"2,500 TND",N/A,150 m²,3,N/A,mubawab_ultra,8
20260120,apt_rent,N/A,N/A,N/A,N/A,N/A,N/A,mubawab_ultra,8
20260120,apt_rent,N/A,"7,500 TND",,300 m²,5,N/A,mubawab_ultra,9
20260120,apt_rent,N/A,N/A,N/A,N/A,N/A,N/A,mubawab_ultra,9
20260120,apt_rent,N/A,"7,500 TND",N/A,300 m²,5,N/A,mubawab_ultra,9
20260120,apt_rent,N/A,"7,500 TND",N/A,300 m²,5,N/A,mubawab_ultra,9
20260120,apt_rent,N/A,N/A,N/A,N/A,N/A,N/A,mubawab_ultra,9
20260120,apt_rent,Lovely apartment for rent in La Soukra. 3 lovely rooms. Care...,"1,500 TND",,110 m²,2,N/A,mubawab_ultra,10
20260120,apt_rent,Great apartment for rent in Aouina. 1 lovely room. Reinforce...,"1,250 TND",,60 m²,1,N/A,mubawab_ultra,10
20260120,apt_rent,Great apartment for rent in Les Jardins de Carthage. 2 lovel...,"1,500 TND",,110 m²,2,N/A,mubawab_ultra,10
20260120,apt_rent,Apartment for rent in Les Berges Du Lac 2. 3 beautiful rooms...,"2,600 TND",,180 m²,3,N/A,mubawab_ultra,10
20260120,apt_rent,Apartment for rent in Les Berges Du Lac 2.2 lovely rooms. At...,"2,500 TND",,N/A,2,N/A,mubawab_ultra,10
20260120,apt_rent,Very nice apartment for rent in Cité de la Plage. 1 room. Ce...,"1,300 TND",,100 m²,1,N/A,mubawab_ultra,10
20260120,apt_rent,Rent this apartment in Hammam Sousse. 2 lovely rooms. Satell...,"1,400 TND",,110 m²,2,N/A,mubawab_ultra,10
20260120,apt_rent,Cap Kantaoui Residence _ Sea View,"298,230 TND",,N/A,N/A,N/A,mubawab_ultra,10
20260120,apt_rent,New one-bedroom apartment for rent in Sahloul,"1,200 TND",,90 m²,2,N/A,mubawab_ultra,10
20260120,apt_rent,Very nice apartment for rent in Nabeul. 2 beautiful rooms. D...,750 TND,,100 m²,2,N/A,mubawab_ultra,10
