scrape_date,category,title,price,location,size_m2,rooms,url,source,page
20260120,apt_sale,Apartment for sale. 3 large living areas. Fitted kitchen,"90,000 TND",,90 m²,2,N/A,mubawab_ultra,36
20260120,apt_sale,Sale of a lovely apartment. Surface area 86 m². Residence wi...,"150,000 TND",,86 m²,2,N/A,mubawab_ultra,36
20260120,apt_sale,Apartment for sale. Dimension 124 m². Caretaker service avai...,"225,000 TND",,124 m²,3,N/A,mubawab_ultra,36
20260120,apt_sale,Find an apartment to buy. 3 comfortable rooms. Equipped kitc...,"80,000 TND",,100 m²,2,N/A,mubawab_ultra,36
20260120,apt_sale,Beautiful apartment for sale in Hammamet. 3 beautiful rooms...,"490,000 TND",,160 m²,3,N/A,mubawab_ultra,36
20260120,apt_sale,Beautiful apartment for sale in El Mourouj 3. 3 lovely rooms...,"280,000 TND",,131 m²,3,N/A,mubawab_ultra,36
20260120,apt_sale,Apartment for sale in Borj Cedria. Dimension 44 m². No Lift,"130,000 TND",,44 m²,N/A,N/A,mubawab_ultra,36
20260120,apt_sale,Sell apartment in Sidi Daoued. Small area 225 m². Balcony,"310,000 TND",,225 m²,2,N/A,mubawab_ultra,36
20260120,apt_sale,Apartment for sale. Small area 110 m². Fitted kitchen,"375,000 TND",,110 m²,3,N/A,mubawab_ultra,36
20260120,apt_sale,Fabulous apartment for sale in Carthage. Dimension 138 m². E...,"770,000 TND",,138 m²,3,N/A,mubawab_ultra,36
20260120,apt_sale,Find an apartment to buy in La Marsa. Dimension 106 m². Balc...,"250,000 TND",,106 m²,2,N/A,mubawab_ultra,36
20260120,apt_sale,Apartment for sale. Total area 112 m². Lift and terrace,"590,478 TND",,112 m²,N/A,N/A,mubawab_ultra,36
20260120,apt_sale,"Sell apartment. Area of 128 m². No Lift, Large terrace","539,994 TND",,128 m²,N/A,N/A,mubawab_ultra,36
20260120,apt_sale,"Sale of a lovely apartment. Area of 62 m². With Lift, Balcon...","260,778 TND",,62 m²,N/A,N/A,mubawab_ultra,36
20260120,apt_sale,Fabulous apartment for sale in Sidi Daoued. Surface area 177...,"630,000 TND",,177 m²,N/A,N/A,mubawab_ultra,36
20260120,apt_sale,Apartment for sale. Small area 96 m²,"265,000 TND",,96 m²,N/A,N/A,mubawab_ultra,36
20260120,apt_sale,Apartment for sale. Dimension 75 m². Dressing room,"290,000 TND",,75 m²,N/A,N/A,mubawab_ultra,36
20260120,apt_sale,Sale of a lovely apartment in Chotrana 2.2 comfortable rooms...,"278,000 TND",,61 m²,1,N/A,mubawab_ultra,36
20260120,apt_sale,Sell apartment in Chotrana 2. 1 lovely room. Car park,"277,000 TND",,61 m²,1,N/A,mubawab_ultra,36
20260120,apt_sale,Beautiful apartment for sale. Total area 105 m². Double glaz...,"380,000 TND",,105 m²,2,N/A,mubawab_ultra,36
20260120,apt_sale,Apartment for sale in Ain Zaghouan Nord. 3 comfortable rooms...,"496,000 TND",,122 m²,2,N/A,mubawab_ultra,36
20260120,apt_sale,N/A,N/A,N/A,N/A,N/A,N/A,mubawab_ultra,36
20260120,apt_sale,N/A,"380,000 TND",,121 m²,2,N/A,mubawab_ultra,37
20260120,apt_sale,N/A,N/A,N/A,N/A,N/A,N/A,mubawab_ultra,37
20260120,apt_sale,N/A,"380,000 TND",N/A,121 m²,2,N/A,mubawab_ultra,37
20260120,apt_sale,N/A,"380,000 TND",N/A,121 m²,2,N/A,mubawab_ultra,37
20260120,apt_sale,N/A,N/A,N/A,N/A,N/A,N/A,mubawab_ultra,37
20260120,apt_sale,Beautiful apartment for sale in Cité Taieb Mhiri. 1 room. Wi...,N/A,,67 m²,1,N/A,mubawab_ultra,38
20260120,apt_sale,Sale of a lovely apartment in Sahloul. 3 beautiful rooms. Do...,"670,000 TND",,198 m²,3,N/A,mubawab_ultra,38
20260120,apt_sale,Fabulous apartment for sale in Riadh al Andalous. Large area...,"406,000 TND",,120 m²,3,N/A,mubawab_ultra,38
20260120,apt_sale,Find an apartment to buy in Radès. Large area 59 m². Reinfor...,N/A,,59 m²,1,N/A,mubawab_ultra,38
20260120,apt_sale,Fabulous apartment for sale in Les Jardins de Carthage. 1 lo...,"390,000 TND",,65 m²,1,N/A,mubawab_ultra,38
20260120,apt_sale,Sale of a lovely apartment in Aouina. 3 beautiful rooms. Sec...,"330,000 TND",,160 m²,3,N/A,mubawab_ultra,38
20260120,apt_sale,Apartment for sale in Les Jardins de Carthage. Surface area...,N/A,,77 m²,1,N/A,mubawab_ultra,38
20260120,apt_sale,Résidence Canopée - Chotrana 1,"460,000 TND",,N/A,N/A,N/A,mubawab_ultra,38
20260120,apt_sale,Apartment for sale in Les Jardins de Carthage. 3 beautiful r...,"831,000 TND",,166 m²,3,N/A,mubawab_ultra,38
20260120,apt_sale,Beautiful apartment for sale in Riadh al Andalous. Large are...,"445,000 TND",,151 m²,3,N/A,mubawab_ultra,38
20260120,apt_sale,Sell apartment in Aouina. Area of 110 m². caretaker service...,"379,500 TND",,110 m²,2,N/A,mubawab_ultra,38
20260120,apt_sale,Find an apartment to buy in Aouina. 2 beautiful rooms. Doubl...,"340,000 TND",,121 m²,2,N/A,mubawab_ultra,38
20260120,apt_sale,Fabulous apartment for sale in Hammamet Nord. 1 Room. New fu...,"260,000 TND",,64 m²,1,N/A,mubawab_ultra,38
20260120,apt_sale,Apartment for sale in Aouina. Area of 160 m². Residence with...,"495,000 TND",,160 m²,3,N/A,mubawab_ultra,38
20260120,apt_sale,Apartment for sale in Chotrana 1. Surface area 130 m². Carpa...,"686,000 TND",,130 m²,3,N/A,mubawab_ultra,38
20260120,apt_sale,Fabulous apartment for sale in Chotrana 1.2 beautiful rooms...,"569,000 TND",,125 m²,2,N/A,mubawab_ultra,38
20260120,apt_sale,Fabulous apartment for sale. Small area 95 m². Green areas...,"450,000 TND",,95 m²,2,N/A,mubawab_ultra,38
20260120,apt_sale,Apartment to purchase. Large area 120 m². Central heating,"280,000 TND",,120 m²,3,N/A,mubawab_ultra,38
20260120,apt_sale,"Beautiful apartment for sale. Area 121 m². Carpark, Balcony","620,000 TND",,121 m²,3,N/A,mubawab_ultra,38
20260120,apt_sale,Sell apartment in El Kantaoui. 3 rooms. Central heating,"400,000 TND",,135 m²,3,N/A,mubawab_ultra,38
20260120,apt_sale,Beautiful apartment for sale in El Kantaoui. Large area 75 m...,"450,000 TND",,75 m²,2,N/A,mubawab_ultra,38
20260120,apt_sale,Fabulous apartment for sale in Les Berges Du Lac 2. Dimensio...,"700,000 TND",,206 m²,3,N/A,mubawab_ultra,38
20260120,apt_sale,Apartment for sale in République. 3 beautiful rooms. Air con...,"250,000 TND",,105 m²,3,N/A,mubawab_ultra,38
20260120,apt_sale,Find an apartment to buy in Ariana. 4 comfortable rooms. Par...,"250,000 TND",,110 m²,3,N/A,mubawab_ultra,38
20260120,apt_sale,Find an apartment to buy in Aouina. Area of 1 m². Well decor...,"175,000 TND",,1 m²,1,N/A,mubawab_ultra,38
20260120,apt_sale,Apartment for sale in Cité Ali Bourguiba. 2 rooms. Parking s...,"295,000 TND",,115 m²,2,N/A,mubawab_ultra,38
20260120,apt_sale,Fabulous apartment for sale in Aouina. 1 room. Furnishings,"160,000 TND",,37 m²,1,N/A,mubawab_ultra,38
20260120,apt_sale,Beautiful apartment for sale in Sidi El Mahrsi. 2 lovely roo...,"440,000 TND",,120 m²,2,N/A,mubawab_ultra,38
20260120,apt_sale,Apartment for sale in Hammamet Nord. Surface area 172 m². Li...,N/A,,172 m²,2,N/A,mubawab_ultra,38
20260120,apt_sale,Find an apartment to buy in Cité El Wafa. Small area 91 m²...,"370,000 TND",,91 m²,2,N/A,mubawab_ultra,38
20260120,apt_sale,Apartment for sale in Les Berges Du Lac 2. 2 lovely rooms. S...,"308,000 TND",,90 m²,2,N/A,mubawab_ultra,38
20260120,apt_sale,"Apartment in the heart of Tunis, Place Barcelone","90,000 TND",,60 m²,2,N/A,mubawab_ultra,38
20260120,apt_sale,For sale: one-bedroom apartment in Jardin Laouina,"160,000 TND",,55 m²,1,N/A,mubawab_ultra,38
20260120,apt_sale,N/A,N/A,N/A,N/A,N/A,N/A,mubawab_ultra,38
20260120,apt_sale,N/A,"420,744 TND",,125 m²,2,N/A,mubawab_ultra,39
20260120,apt_sale,N/A,N/A,N/A,N/A,N/A,N/A,mubawab_ultra,39
20260120,apt_sale,N/A,"420,744 TND",N/A,125 m²,2,N/A,mubawab_ultra,39
20260120,apt_sale,N/A,"420,744 TND",N/A,125 m²,2,N/A,mubawab_ultra,39
20260120,apt_sale,N/A,N/A,N/A,N/A,N/A,N/A,mubawab_ultra,39
20260120,apt_sale,N/A,"420,000 TND",,113 m²,2,N/A,mubawab_ultra,40
20260120,apt_sale,N/A,N/A,N/A,N/A,N/A,N/A,mubawab_ultra,40
20260120,apt_sale,N/A,"420,000 TND",N/A,113 m²,2,N/A,mubawab_ultra,40
20260120,apt_sale,N/A,"420,000 TND",N/A,113 m²,2,N/A,mubawab_ultra,40
20260120,apt_sale,N/A,N/A,N/A,N/A,N/A,N/A,mubawab_ultra,40
20260120,apt_sale,"Sell apartment in Cité Taieb Mhiri. 2 rooms. Secured door, S...","289,000 TND",,69 m²,2,N/A,mubawab_ultra,41
20260120,apt_sale,Sale of a lovely apartment in Cité El Wafa. 2 large rooms. V...,"256,000 TND",,58 m²,1,N/A,mubawab_ultra,41
20260120,apt_sale,Apartment to purchase in La Soukra. 1 room. Double glazed wi...,"252,000 TND",,58 m²,1,N/A,mubawab_ultra,41
20260120,apt_sale,Apartment for sale in Aouina. 4 large living areas. With Lif...,"370,000 TND",,150 m²,3,N/A,mubawab_ultra,41
20260120,apt_sale,Sale of a lovely apartment in Cité El Wafa. Area 135 m². Rei...,"450,000 TND",,135 m²,3,N/A,mubawab_ultra,41
20260120,apt_sale,Apartment for sale in Ain Zaghouan Nord. 3 lovely rooms,N/A,,156 m²,3,N/A,mubawab_ultra,41
20260120,apt_sale,Fabulous apartment for sale in La Soukra. 4 comfortable room...,"500,000 TND",,140 m²,3,N/A,mubawab_ultra,41
20260120,apt_sale,Résidence Canopée - Chotrana 1,"460,000 TND",,N/A,N/A,N/A,mubawab_ultra,41
20260120,apt_sale,Beautiful apartment for sale in La Soukra. Dimension 108 m²...,"330,000 TND",,108 m²,2,N/A,mubawab_ultra,41
20260120,apt_sale,A louer s1 haut standing meublee a hay l wahat,N/A,,70 m²,1,N/A,mubawab_ultra,41
20260120,apt_sale,Apartment to purchase in Sousse Ville. 2 rooms. Fitted kitch...,"200,000 TND",,82 m²,2,N/A,mubawab_ultra,41
20260120,apt_sale,Find an apartment to buy in Sousse Ville. 2 rooms. Exception...,N/A,,167 m²,2,N/A,mubawab_ultra,41
20260120,apt_sale,Find an apartment to buy in Les Jardins de Carthage. 3 large...,"330,000 TND",,65 m²,1,N/A,mubawab_ultra,41
20260120,apt_sale,Apartment to purchase in El Manar 1. Small area 140 m²,"265,000 TND",,140 m²,3,N/A,mubawab_ultra,41
20260120,apt_sale,Fabulous apartment for sale in La Soukra. Area of 51 m². Sou...,"382,000 TND",,51 m²,2,N/A,mubawab_ultra,41
20260120,apt_sale,"Apartment to purchase in Chotrana 1.4 rooms. With Lift, Balc...","850,000 TND",,231 m²,4,N/A,mubawab_ultra,41
20260120,apt_sale,Apartment to purchase in Chotrana 1.1 room. Thermal insulati...,"285,000 TND",,80 m²,1,N/A,mubawab_ultra,41
20260120,apt_sale,Apartment to purchase in Chotrana 1.3 rooms. Double glazed w...,"600,000 TND",,175 m²,3,N/A,mubawab_ultra,41
20260120,apt_sale,Find an apartment to buy in La Soukra. Area 231 m². Double g...,"620,000 TND",,231 m²,4,N/A,mubawab_ultra,41
20260120,apt_sale,Fabulous apartment for sale in Chatt Meriem. 4 large rooms...,"300,000 TND",,100 m²,3,N/A,mubawab_ultra,41
20260120,apt_sale,New furnished apartment in El Ghazala,"285,000 TND",,127 m²,2,N/A,mubawab_ultra,41
20260120,apt_sale,For sale – 3-bedroom house in Hammam Sousse,"320,000 TND",,130 m²,3,N/A,mubawab_ultra,41
20260120,apt_sale,Charming S2 Never Lived In Ain Zaghouan North,"535,000 TND",,115 m²,2,N/A,mubawab_ultra,41
20260120,apt_sale,Apartment to purchase in Borj Louzir. 2 lovely rooms. Europe...,"120,000 TND",,65 m²,2,N/A,mubawab_ultra,41
20260120,apt_sale,Apartment for sale in Cité Ennasr 1. Area 64 m². Central hea...,"170,000 TND",,64 m²,1,N/A,mubawab_ultra,41
20260120,apt_sale,Lovely apartment for rent in Les Jardins d'El Menzah 1.2 lov...,N/A,,100 m²,2,N/A,mubawab_ultra,41
20260120,apt_sale,Apartment for sale in La Marsa. 2 rooms. Dressing room,"400,000 TND",,200 m²,2,N/A,mubawab_ultra,41
20260120,apt_sale,Sell apartment in Sousse Medina. 2 lovely rooms. Parking spa...,"250,000 TND",,130 m²,2,N/A,mubawab_ultra,41
20260120,apt_sale,Apartment for sale in Khazndar Bardo,"300,000 TND",,70 m²,2,N/A,mubawab_ultra,41
20260120,apt_sale,Find an apartment to buy. 4 large rooms. Large terrace,"480,000 TND",,160 m²,3,N/A,mubawab_ultra,41
20260120,apt_sale,Sale of a lovely apartment in La Soukra. 3 rooms. Robust doo...,"565,000 TND",,154 m²,3,N/A,mubawab_ultra,41
20260120,apt_sale,Apartment for sale in Ariana Essoghra. 2 beautiful rooms. Ca...,"270,000 TND",,128 m²,2,N/A,mubawab_ultra,41
20260120,apt_sale,Beautiful apartment for sale in Ain Zaghouan. 3 lovely rooms...,"270,000 TND",,127 m²,3,N/A,mubawab_ultra,41
20260120,apt_sale,N/A,N/A,N/A,N/A,N/A,N/A,mubawab_ultra,41
20260120,apt_sale,N/A,"295,000 TND",,76 m²,1,N/A,mubawab_ultra,42
20260120,apt_sale,N/A,N/A,N/A,N/A,N/A,N/A,mubawab_ultra,42
20260120,apt_sale,N/A,"295,000 TND",N/A,76 m²,1,N/A,mubawab_ultra,42
20260120,apt_sale,N/A,"295,000 TND",N/A,76 m²,1,N/A,mubawab_ultra,42
20260120,apt_sale,N/A,N/A,N/A,N/A,N/A,N/A,mubawab_ultra,42
20260120,apt_sale,Beautiful apartment for sale in Nabeul. 1 Room,"239,000 TND",,N/A,1,N/A,mubawab_ultra,43
20260120,apt_sale,Fabulous apartment for sale in El Menzah 8.3 large living ar...,"478,000 TND",,128 m²,3,N/A,mubawab_ultra,43
20260120,apt_sale,Find an apartment to buy in Ain Zaghouan Nord. 2 beautiful r...,N/A,,130 m²,3,N/A,mubawab_ultra,43
20260120,apt_sale,Apartment to purchase in Les Jardins de Carthage. 4 large li...,N/A,,321 m²,3,N/A,mubawab_ultra,43
20260120,apt_sale,Apartment for sale in Radès. 2 rooms. Thermal insulation and...,N/A,,123 m²,2,N/A,mubawab_ultra,43
20260120,apt_sale,Find an apartment to buy in Sousse Jaouhara. 2 lovely rooms,"305,000 TND",,106 m²,2,N/A,mubawab_ultra,43
20260120,apt_sale,Find an apartment to buy in Les Jardins de Carthage. 3 rooms,N/A,,309 m²,3,N/A,mubawab_ultra,43
20260120,apt_sale,JINENE SOUKRA: Luxury and Comfort at Chotrana 3,"390,000 TND",,N/A,N/A,N/A,mubawab_ultra,43
20260120,apt_sale,Sale of a lovely apartment in Sahloul. 3 large living areas...,"380,000 TND",,121 m²,2,N/A,mubawab_ultra,43
20260120,apt_sale,Fabulous apartment for sale in La Soukra. Area 100 m². Carpa...,"280,000 TND",,100 m²,1,N/A,mubawab_ultra,43
20260120,apt_sale,Fabulous apartment for sale in Hammam Sousse. 2 beautiful ro...,"280,000 TND",,100 m²,2,N/A,mubawab_ultra,43
20260120,apt_sale,Apartment for sale. Dimension 125 m². Dressing room,"350,000 TND",,125 m²,3,N/A,mubawab_ultra,43
20260120,apt_sale,Apartment to purchase. 2 beautiful rooms. Reinforced door an...,"395,000 TND",,123 m²,2,N/A,mubawab_ultra,43
20260120,apt_sale,Apartment to purchase in La Soukra. 2 rooms. Gardeners,"720,000 TND",,250 m²,2,N/A,mubawab_ultra,43
20260120,apt_sale,Sale of a lovely apartment in Le Bardo. Large area 465 m². G...,"000,000 TND",,465 m²,20,N/A,mubawab_ultra,43
20260120,apt_sale,"Apartment for sale in Aouina. 2 lovely rooms. No Lift, Large...","330,000 TND",,132 m²,2,N/A,mubawab_ultra,43
20260120,apt_sale,Beautiful apartment for sale in Les Berges Du Lac 2. Small a...,"330,000 TND",,194 m²,3,N/A,mubawab_ultra,43
20260120,apt_sale,Apartment for sale in Bellevue. Area 145 m². Residence with...,N/A,,145 m²,3,N/A,mubawab_ultra,43
20260120,apt_sale,Sell apartment. Dimension 100 m². Large balcony,"280,000 TND",,100 m²,2,N/A,mubawab_ultra,43
20260120,apt_sale,Fabulous apartment for sale. Dimension 110 m². Terrace,"235,000 TND",,110 m²,2,N/A,mubawab_ultra,43
20260120,apt_sale,Find an apartment to buy in La Soukra. Area of 136 m². Air c...,"460,000 TND",,136 m²,3,N/A,mubawab_ultra,43
20260120,apt_sale,Apartment for rent in Chotrana 3. Total area 68 m². Caretake...,"275,000 TND",,68 m²,1,N/A,mubawab_ultra,43
20260120,apt_sale,Apartments for rent in Cité El Wafa. 2 comfortable rooms. Pr...,"440,000 TND",,130 m²,2,N/A,mubawab_ultra,43
20260120,apt_sale,Apartment for sale in Sahloul. 2 large rooms. Ample storage...,"260,000 TND",,95 m²,2,N/A,mubawab_ultra,43
20260120,apt_sale,Apartment for sale in Chott Meriem. Dimension 115 m². Air co...,"400,000 TND",,115 m²,3,N/A,mubawab_ultra,43
20260120,apt_sale,Apartment for sale in Les Berges Du Lac 1. Total area 130 m²...,"620,000 TND",,130 m²,3,N/A,mubawab_ultra,43
20260120,apt_sale,Sale of a lovely apartment in Cité El Wafa. Area of 64 m². D...,"265,000 TND",,64 m²,1,N/A,mubawab_ultra,43
20260120,apt_sale,Beautiful apartment for sale in Borj Louzir. Large area 106...,"132,000 TND",,106 m²,3,N/A,mubawab_ultra,43
20260120,apt_sale,Apartment for sale in Les Jardins de Carthage. 2 beautiful r...,"580,000 TND",,89 m²,2,N/A,mubawab_ultra,43
20260120,apt_sale,Apartment to purchase in Chotrana 1. Dimension 111 m². With...,"398,000 TND",,111 m²,2,N/A,mubawab_ultra,43
20260120,apt_sale,Apartment to purchase in Yasmine Hammamet. 6 large rooms. Ca...,"330,000 TND",,113 m²,2,N/A,mubawab_ultra,43
20260120,apt_sale,Apartment to purchase. 2 lovely rooms,"95,000 TND",,100 m²,2,N/A,mubawab_ultra,43
20260120,apt_sale,Apartment to purchase in La Marsa. 3 beautiful rooms. Garage...,"540,000 TND",,122 m²,3,N/A,mubawab_ultra,43
20260120,apt_sale,N/A,N/A,N/A,N/A,N/A,N/A,mubawab_ultra,43
20260120,apt_sale,"Apartment for sale in Radès. 1 lovely room. Secured door, Ce...",N/A,,78 m²,1,N/A,mubawab_ultra,44
20260120,apt_sale,"Apartment for sale in Radès. 2 rooms. Robust door, On site s...",N/A,,123 m²,2,N/A,mubawab_ultra,44
20260120,apt_sale,Apartment for sale in Radès. 1 room. Double glazed windows a...,N/A,,78 m²,1,N/A,mubawab_ultra,44
20260120,apt_sale,Apartment to purchase. Small area 61 m². Stunning sea view...,"244,000 TND",,61 m²,1,N/A,mubawab_ultra,44
20260120,apt_sale,Fabulous apartment for sale in Hammamet. 4 beautiful rooms...,"250,000 TND",,305 m²,4,N/A,mubawab_ultra,44
20260120,apt_sale,Find an apartment to buy in Hammamet. 2 large living areas...,"165,000 TND",,36 m²,1,N/A,mubawab_ultra,44
20260120,apt_sale,Fabulous apartment for sale in La Soukra. 2 comfortable room...,N/A,,95 m²,2,N/A,mubawab_ultra,44
20260120,apt_sale,Cap Kantaoui Residence _ Sea View,"298,230 TND",,N/A,N/A,N/A,mubawab_ultra,44
20260120,apt_sale,Find an apartment to buy in Cité el Ghazela. 3 large living...,N/A,,101 m²,2,N/A,mubawab_ultra,44
20260120,apt_sale,Fabulous apartment for sale in El Mourouj 6.2 rooms. Reinfor...,"270,000 TND",,100 m²,2,N/A,mubawab_ultra,44
20260120,apt_sale,Apartment for sale in Aouina. Dimension 95 m². Caretaker ser...,"289,000 TND",,95 m²,2,N/A,mubawab_ultra,44
20260120,apt_sale,Apartment for sale in Kairouan Ville. Large area 70 m²,"100,000 TND",,70 m²,1,N/A,mubawab_ultra,44
20260120,apt_sale,Sale of a lovely apartment in Ennasser. 1 room,"90,000 TND",,50 m²,1,N/A,mubawab_ultra,44
20260120,apt_sale,Apartment for sale in Kairouan Ville. Large area 180 m². Rob...,"280,000 TND",,180 m²,2,N/A,mubawab_ultra,44
20260120,apt_sale,Sale of a lovely apartment in Sfax Ville. 1 Living area. Dou...,N/A,,37 m²,1,N/A,mubawab_ultra,44
20260120,apt_sale,Apartment for sale in Les Jardins de Carthage. Large area 13...,"560,500 TND",,133 m²,2,N/A,mubawab_ultra,44
20260120,apt_sale,"Find an apartment to buy in Aouina. Area 65 m². With Lift, B...","160,000 TND",,65 m²,1,N/A,mubawab_ultra,44
20260120,apt_sale,Apartment to purchase in La Soukra. 4 lovely rooms. Carpark...,"620,000 TND",,230 m²,4,N/A,mubawab_ultra,44
20260120,apt_sale,Find an apartment to buy in Cité El Wafa. Surface area 62 m²...,"313,250 TND",,62 m²,1,N/A,mubawab_ultra,44
20260120,apt_sale,Sale of a lovely apartment in Yasmine Hammamet. Small area 8...,"425,000 TND",,87 m²,2,N/A,mubawab_ultra,44
20260120,apt_sale,Fabulous apartment for sale in Hammamet Nord. Dimension 150...,"550,000 TND",,150 m²,3,N/A,mubawab_ultra,44
20260120,apt_sale,Apartment to purchase in Hammamet Sud. Surface area 130 m²...,"470,000 TND",,130 m²,2,N/A,mubawab_ultra,44
20260120,apt_sale,Fabulous apartment for sale in Cité Ennasr 2. Total area 87...,"280,000 TND",,100 m²,2,N/A,mubawab_ultra,44
20260120,apt_sale,Beautiful apartment for sale in Les Jardins d'El Menzah 2. S...,"225,000 TND",,59 m²,1,N/A,mubawab_ultra,44
20260120,apt_sale,Find an apartment to buy in Cité Ennasr 2.3 lovely rooms. No...,"601,000 TND",,212 m²,3,N/A,mubawab_ultra,44
20260120,apt_sale,Apartment for sale in Riadh al Andalous. 2 lovely rooms. Lif...,"320,000 TND",,97 m²,2,N/A,mubawab_ultra,44
20260120,apt_sale,Apartment for sale in El Mourouj 3.2 lovely rooms,"125,000 TND",,67 m²,2,N/A,mubawab_ultra,44
20260120,apt_sale,Beautiful apartment for sale in Bouhssina. Total area 77 m²...,"70,000 TND",,77 m²,N/A,N/A,mubawab_ultra,44
20260120,apt_sale,Sell apartment in Mnihla. 2 lovely rooms. Double glazed wind...,"700,000 TND",,300 m²,2,N/A,mubawab_ultra,44
20260120,apt_sale,Apartment for sale in Aouina. Total area 185 m². Lift and ga...,"400,000 TND",,185 m²,3,N/A,mubawab_ultra,44
20260120,apt_sale,Apartment for sale in Aouina. Small area 104 m². Garden and...,"245,000 TND",,104 m²,2,N/A,mubawab_ultra,44
20260120,apt_sale,Beautiful apartment for sale. Dimension 120 m². Furnished,"360,000 TND",,120 m²,2,N/A,mubawab_ultra,44
20260120,apt_sale,Sell apartment in Gammarth. 4 large living areas. Satellite...,"670,000 TND",,180 m²,3,N/A,mubawab_ultra,44
20260120,apt_sale,N/A,N/A,N/A,N/A,N/A,N/A,mubawab_ultra,44
20260120,apt_sale,N/A,"585,000 TND",,96 m²,3,N/A,mubawab_ultra,45
20260120,apt_sale,N/A,N/A,N/A,N/A,N/A,N/A,mubawab_ultra,45
20260120,apt_sale,N/A,"585,000 TND",N/A,96 m²,3,N/A,mubawab_ultra,45
20260120,apt_sale,N/A,"585,000 TND",N/A,96 m²,3,N/A,mubawab_ultra,45
20260120,apt_sale,N/A,N/A,N/A,N/A,N/A,N/A,mubawab_ultra,45
20260120,apt_sale,N/A,"287,000 TND",,68 m²,1,N/A,mubawab_ultra,46
20260120,apt_sale,N/A,N/A,N/A,N/A,N/A,N/A,mubawab_ultra,46
20260120,apt_sale,N/A,"287,000 TND",N/A,68 m²,1,N/A,mubawab_ultra,46
20260120,apt_sale,N/A,"287,000 TND",N/A,68 m²,1,N/A,mubawab_ultra,46
20260120,apt_sale,N/A,N/A,N/A,N/A,N/A,N/A,mubawab_ultra,46
20260120,apt_sale,N/A,"293,000 TND",,108 m²,2,N/A,mubawab_ultra,47
20260120,apt_sale,N/A,N/A,N/A,N/A,N/A,N/A,mubawab_ultra,47
20260120,apt_sale,N/A,"293,000 TND",N/A,108 m²,2,N/A,mubawab_ultra,47
20260120,apt_sale,N/A,"293,000 TND",N/A,108 m²,2,N/A,mubawab_ultra,47
20260120,apt_sale,N/A,N/A,N/A,N/A,N/A,N/A,mubawab_ultra,47
20260120,apt_sale,N/A,"292,500 TND",,117 m²,2,N/A,mubawab_ultra,48
20260120,apt_sale,N/A,N/A,N/A,N/A,N/A,N/A,mubawab_ultra,48
20260120,apt_sale,N/A,"292,500 TND",N/A,117 m²,2,N/A,mubawab_ultra,48
20260120,apt_sale,N/A,"292,500 TND",N/A,117 m²,2,N/A,mubawab_ultra,48
20260120,apt_sale,N/A,N/A,N/A,N/A,N/A,N/A,mubawab_ultra,48
20260120,apt_sale,N/A,"300,000 TND",,117 m²,2,N/A,mubawab_ultra,49
20260120,apt_sale,N/A,N/A,N/A,N/A,N/A,N/A,mubawab_ultra,49
20260120,apt_sale,N/A,"300,000 TND",N/A,117 m²,2,N/A,mubawab_ultra,49
20260120,apt_sale,N/A,"300,000 TND",N/A,117 m²,2,N/A,mubawab_ultra,49
20260120,apt_sale,N/A,N/A,N/A,N/A,N/A,N/A,mubawab_ultra,49
20260120,apt_sale,N/A,"265,000 TND",,279 m²,3,N/A,mubawab_ultra,50
20260120,apt_sale,N/A,N/A,N/A,N/A,N/A,N/A,mubawab_ultra,50
20260120,apt_sale,N/A,"265,000 TND",N/A,279 m²,3,N/A,mubawab_ultra,50
20260120,apt_sale,N/A,"265,000 TND",N/A,279 m²,3,N/A,mubawab_ultra,50
20260120,apt_sale,N/A,N/A,N/A,N/A,N/A,N/A,mubawab_ultra,50
20260120,apt_sale,N/A,"401,000 TND",,104 m²,1,N/A,mubawab_ultra,51
20260120,apt_sale,N/A,N/A,N/A,N/A,N/A,N/A,mubawab_ultra,51
20260120,apt_sale,N/A,"401,000 TND",N/A,104 m²,1,N/A,mubawab_ultra,51
20260120,apt_sale,N/A,"401,000 TND",N/A,104 m²,1,N/A,mubawab_ultra,51
20260120,apt_sale,N/A,N/A,N/A,N/A,N/A,N/A,mubawab_ultra,51
20260120,apt_sale,Beautiful apartment for sale in El Kantaoui. 3 beautiful roo...,"550,000 TND",,120 m²,3,N/A,mubawab_ultra,52
20260120,apt_sale,Sale of a lovely apartment in El Kantaoui. 4 lovely rooms. W...,N/A,,244 m²,4,N/A,mubawab_ultra,52
20260120,apt_sale,Find an apartment for rent in El Kantaoui. 3 lovely rooms. F...,"580,000 TND",,139 m²,2,N/A,mubawab_ultra,52
20260120,apt_sale,Apartment for sale in Chott Meriem. 3 comfortable rooms. Rob...,"159,000 TND",,63 m²,2,N/A,mubawab_ultra,52
20260120,apt_sale,Beautiful apartment for sale in Chott Meriem. 3 comfortable...,"540,000 TND",,118 m²,2,N/A,mubawab_ultra,52
20260120,apt_sale,Sale of a lovely apartment in Cité Taieb Mhiri. 3 large room...,N/A,,114 m²,2,N/A,mubawab_ultra,52
20260120,apt_sale,Apartment for sale in Cité Taieb Mhiri. 3 beautiful rooms. C...,N/A,,157 m²,3,N/A,mubawab_ultra,52
20260120,apt_sale,JINENE SOUKRA: Luxury and Comfort at Chotrana 3,"390,000 TND",,N/A,N/A,N/A,mubawab_ultra,52
