page,title,price,location,listing_date,url,source,scrape_date,category,size_m2,rooms,source_file,price_numeric,size_numeric,rooms_numeric,price_per_m2,log_price,is_sale,price_clean,location_clean
1,Studio Luxe à louer,270 DT,Ariana,2 minutes ago,https://www.tayara.tn/item/appartements/ariana/les-jardins-el-menzah-2/studio-luxe-louer/696172be0fe25058526220dd/,tayara,,unknown,,,,,,,,,,270.0,Ariana
1,📍ENNASR 2 : APPARTEMENT S+3 A LOUER,1450 DT,Ariana,2 minutes ago,https://www.tayara.tn/item/appartements/ariana/cit-ennasr-2/ennasr-2-appartement-s3-a-louer/696f6a262838b4e20246dc74/,tayara,,unknown,,,,,,,,,,1450.0,Ariana
1,A louer s1 meublé manar1,800 DT,Tunis,3 minutes ago,https://www.tayara.tn/item/appartements/tunis/el-manar-1/a-louer-s1-meubl-manar1/696f6a081813559909245451/,tayara,,unknown,,,,,,,,,,800.0,Tunis
1,📍 NOUVELLE ARIANA : BUREAU H+3 SPACIEUX À LOUER,1400 DT,Ariana,3 minutes ago,https://www.tayara.tn/item/bureaux-et-plateaux/ariana/nouvelle-ariana/-nouvelle-ariana-bureau-h3-spacieux-louer/696f6a052838b4e20246dc63/,tayara,,unknown,,,,,,,,,,1400.0,Ariana
1,ENNASR 1 : APPARTEMENT S+3 RICHEMENT MEUBLÉ OU VIDE À LOUER,1400 DT,Ariana,3 minutes ago,https://www.tayara.tn/item/appartements/ariana/ennasr/ennasr-1-appartement-s3-richement-meubl-ou-vide-louer/696f69f0181355990924544a/,tayara,,unknown,,,,,,,,,,1400.0,Ariana
1,📍ARIANA: APPARTEMENT S+3 A LOUER,900 DT,Ariana,4 minutes ago,https://www.tayara.tn/item/appartements/ariana/ariana/ariana-appartement-s3-a-louer/696f69ad181355990924543b/,tayara,,unknown,,,,,,,,,,900.0,Ariana
1,terrain à vendre,700 DT,Sousse,7 minutes ago,https://www.tayara.tn/item/terrains-et-fermes/sousse/akouda/terrain-vendre/696f68f42838b4e20246dc0a/,tayara,,unknown,,,,,,,,,,700.0,Sousse
1,📍ENNASR 2 : APPARTEMENT S+1 A LOUER,1150 DT,Ariana,8 minutes ago,https://www.tayara.tn/item/appartements/ariana/cit-ennasr-2/ennasr-2-appartement-s1-a-louer/696f68e0abc480ecf871f087/,tayara,,unknown,,,,,,,,,,1150.0,Ariana
1,📍 CENTRE URBAIN NORD – APPARTEMENT S+1 À LOUER (USAGE HABITATION OU BUREAUTIQUE),1200 DT,Tunis,8 minutes ago,https://www.tayara.tn/item/appartements/tunis/centre-urbain-nord/-centre-urbain-nord-appartement-s1-louer-usage-habitation-ou-bureautique/696f68bfabc480ecf871f07c/,tayara,,unknown,,,,,,,,,,1200.0,Tunis
1,📍 ENNASR 2 : VILLA DE PRESTIGE AVEC PISCINE À LOUER,4200 DT,Ariana,9 minutes ago,https://www.tayara.tn/item/maisons-et-villas/ariana/cit-ennasr-2/-ennasr-2-villa-de-prestige-avec-piscine-louer/696f689718135599092453d6/,tayara,,unknown,,,,,,,,,,4200.0,Ariana
1,📍MENZAH 7 BIS : APPARTEMENT S+1 RICHEMENT MEUBLÉ À LOUER,950 DT,Tunis,9 minutes ago,https://www.tayara.tn/item/appartements/tunis/menzah/menzah-7-bis-appartement-s1-richement-meubl-louer/696f687fabc480ecf871f06c/,tayara,,unknown,,,,,,,,,,950.0,Tunis
1,🏡 À LOUER | S+1 meublé – Jardins de Laouina,1200 DT,Tunis,14 minutes ago,https://www.tayara.tn/item/appartements/tunis/l-aouina/-louer-s1-meubl-jardins-de-laouina/696f675a181355990924536f/,tayara,,unknown,,,,,,,,,,1200.0,Tunis
1,a louer villa indépendant a la soukra,3500 DT,Tunis,15 minutes ago,https://www.tayara.tn/item/appartements/tunis/l-aouina/a-louer-villa-indpendant-a-la-soukra/696f6733181355990924535d/,tayara,,unknown,,,,,,,,,,3500.0,Tunis
1,À vendre Terrain 916m2 Aghir,140 DT,Médenine,15 minutes ago,https://www.tayara.tn/item/terrains-et-fermes/mdenine/aghir/-vendre-terrain-916m2-aghir/696e127d61206a95d69365f1/,tayara,,unknown,,,,,,,,,,140.0,Médenine
1,À vendre Terrain 718m2 Aghir,140 DT,Médenine,16 minutes ago,https://www.tayara.tn/item/terrains-et-fermes/mdenine/aghir/-vendre-terrain-718m2-aghir/696e14fc2838b4e202466d3a/,tayara,,unknown,,,,,,,,,,140.0,Médenine
1,🏡 À LOUER – S+2 Haut Standing à Nouvelle Soukra,1400 DT,Tunis,16 minutes ago,https://www.tayara.tn/item/appartements/tunis/l-aouina/-louer-s2-haut-standing-nouvelle-soukra/696f66e61813559909245342/,tayara,,unknown,,,,,,,,,,1400.0,Tunis
1,À vendre S+1 / S+2 / S+3sur plan – Remise des clés fin 2027 Salle de sport équipé Piscine collective,2 DT,Tunis,17 minutes ago,https://www.tayara.tn/item/appartements/tunis/l-aouina/-vendre-s1-s2-s3sur-plan-remise-des-cls-fin-2027-salle-de-sport-quip-piscine-collective/696f669aabc480ecf871efc5/,tayara,,unknown,,,,,,,,,,2.0,Tunis
1,A vendre deux lots de terrain 430m² est 341m² Titre individuelle viabilisé Lotissement ELMASSMOUDI 300m du rom-point Parc Soukra,800 DT,Ariana,20 minutes ago,https://www.tayara.tn/item/terrains-et-fermes/ariana/la-soukra/a-vendre-deux-lots-de-terrain-430m-est-341m-titre-individuelle-viabilis-lotissement-elmassmoudi-300m-du-rompoint-parc-soukra/6746fccd0d8480a1e0188710/,tayara,,unknown,,,,,,,,,,800.0,Ariana
1,À LOUER - Villa indépendante haut standing avec piscine,3500 DT,Ariana,22 minutes ago,https://www.tayara.tn/item/maisons-et-villas/ariana/la-soukra/-louer-villa-indpendante-haut-standing-avec-piscine/696f6590abc480ecf871ef5e/,tayara,,unknown,,,,,,,,,,3500.0,Ariana
1,À louer un appartement s1 haut standing à la nouvelle soukra,1200 DT,Tunis,23 minutes ago,https://www.tayara.tn/item/appartements/tunis/l-aouina/-louer-un-appartement-s1-haut-standing-la-nouvelle-soukra/696f65602838b4e20246dac5/,tayara,,unknown,,,,,,,,,,1200.0,Tunis
2,a louer s+1 neuf a laouina avec parking ss,1050 DT,Tunis,26 minutes ago,https://www.tayara.tn/item/appartements/tunis/l-aouina/a-louer-s1-neuf-a-laouina-avec-parking-ss/696f64871813559909245235/,tayara,,unknown,,,,,,,,,,1050.0,Tunis
2,A louer s+1 jamais habité nouvelle soukra avec parking ss,1100 DT,tunis,27 minutes ago,https://www.tayara.tn/item/appartements/tunis/l-aouina/a-louer-s1-jamais-habit-nouvelle-soukra-avec-parking-ss/696f6453cfcddb325c09cafe/,tayara,,unknown,,,,,,,,,,1100.0,Tunis
2,"À LOUER : Un superbe appartement S+4, idéalement situé à La Marsa",2200 DT,Tunis,27 minutes ago,https://www.tayara.tn/item/appartements/tunis/la-marsa/-louer-un-superbe-appartement-s4-idalement-situ-la-marsa/696f64471813559909245210/,tayara,,unknown,,,,,,,,,,2200.0,Tunis
2,À LOUER: Un appartement S+1(Meublé ) à La Soukra,1400 DT,Tunis,28 minutes ago,https://www.tayara.tn/item/appartements/tunis/l-aouina/-louer-un-appartement-s1meubl-la-soukra/696f6436181355990924520c/,tayara,,unknown,,,,,,,,,,1400.0,Tunis
2,"À LOUER : Un appartement S+1 (Jamais Habité ) ,à La Nouvelle Soukra",1500 DT,Tunis,28 minutes ago,https://www.tayara.tn/item/appartements/tunis/l-aouina/-louer-un-appartement-s1-jamais-habit-la-nouvelle-soukra/696f6420cfcddb325c09cae9/,tayara,,unknown,,,,,,,,,,1500.0,Tunis
2,"À LOUER: Un appartement S+1 (Jamais Habité ), idéalement situé à L'Aouina",1100 DT,Tunis,28 minutes ago,https://www.tayara.tn/item/appartements/tunis/l-aouina/-louer-un-appartement-s1-jamais-habit-idalement-situ-laouina/696f640e18135599092451fc/,tayara,,unknown,,,,,,,,,,1100.0,Tunis
2,Appartement S+1 à louer – Nouvelle Soukra,1200 DT,Tunis,30 minutes ago,https://www.tayara.tn/item/appartements/tunis/l-aouina/appartement-s1-louer-nouvelle-soukra/696f63bacfcddb325c09cac6/,tayara,,unknown,,,,,,,,,,1200.0,Tunis
2,"À LOUER | S+1 Neuf Jamais Habité – Ain Zaghouan, residence avec salle de sport",1200 DT,Tunis,33 minutes ago,https://www.tayara.tn/item/appartements/tunis/ain-zaghouan-nord/-louer-s1-neuf-jamais-habit-ain-zaghouan-residence-avec-salle-de-sport/696f62e2181355990924519f/,tayara,,unknown,,,,,,,,,,1200.0,Tunis
2,"À LOUER : Un appartement S+1, idéalement situé à La Nouvelle Soukra",1100 DT,Tunis,35 minutes ago,https://www.tayara.tn/item/appartements/tunis/l-aouina/-louer-un-appartement-s1-idalement-situ-la-nouvelle-soukra/696f6299cfcddb325c09ca6a/,tayara,,unknown,,,,,,,,,,1100.0,Tunis
2,"À LOUER : Un appartement S+2 au rez de chaussée , situé au Jardin de Carthage",1900 DT,Tunis,35 minutes ago,https://www.tayara.tn/item/appartements/tunis/jardins-de-carthage/-louer-un-appartement-s2-au-rez-de-chausse-situ-au-jardin-de-carthage/696f626f2838b4e20246d997/,tayara,,unknown,,,,,,,,,,1900.0,Tunis
2,À louer : Un appartement S+2 (Jamais Habité) idéalement situé à La Nouvelle Soukra,1500 DT,Tunis,36 minutes ago,https://www.tayara.tn/item/appartements/tunis/l-aouina/-louer-un-appartement-s2-jamais-habit-idalement-situ-la-nouvelle-soukra/696f625e2838b4e20246d992/,tayara,,unknown,,,,,,,,,,1500.0,Tunis
3,🏡 À Vendre – Appartements S+1 & S+2 Haut Standing – Ain Zaghouan | Direct Promoteur,3500 DT,Tunis,36 minutes ago,https://www.tayara.tn/item/appartements/tunis/l-aouina/-vendre-appartements-s1-s2-haut-standing-ain-zaghouan-direct-promoteur/696f62512838b4e20246d98a/,tayara,,unknown,,,,,,,,,,3500.0,Tunis
3,À LOUER : Un appartement S+1 à La Nouvelle Soukra,1200 DT,Tunis,37 minutes ago,https://www.tayara.tn/item/appartements/tunis/l-aouina/-louer-un-appartement-s1-la-nouvelle-soukra/696f6207cfcddb325c09ca3e/,tayara,,unknown,,,,,,,,,,1200.0,Tunis
3,À Louer : Un appartement S+2 (Jamais Habité) situé à La Nouvelle Soukra,1350 DT,Tunis,38 minutes ago,https://www.tayara.tn/item/appartements/tunis/l-aouina/-louer-un-appartement-s2-jamais-habit-situ-la-nouvelle-soukra/696f61c3cfcddb325c09ca1c/,tayara,,unknown,,,,,,,,,,1350.0,Tunis
3,À louer – Appartement S+2 à Jardins de Laouina,1100 DT,Tunis,39 minutes ago,https://www.tayara.tn/item/appartements/tunis/l-aouina/-louer-appartement-s2-jardins-de-laouina/696f61a62838b4e20246d94e/,tayara,,unknown,,,,,,,,,,1100.0,Tunis
3,À louer – Appartement S+1 neuf à Ain Zaghouan,1200 DT,Tunis,41 minutes ago,https://www.tayara.tn/item/appartements/tunis/l-aouina/-louer-appartement-s1-neuf-ain-zaghouan/696f6102cfcddb325c09c9e5/,tayara,,unknown,,,,,,,,,,1200.0,Tunis
3,"🏡LV001183 À Louer – Bel Appartement S+2 à la Cité de la Santé, Bizerte",850 DT,Bizerte,43 minutes ago,https://www.tayara.tn/item/appartements/bizerte/bizerte/lv001183-louer-bel-appartement-s2-la-cit-de-la-sant-bizerte/695e21cdcd04d08be756d2bc/,tayara,,unknown,,,,,,,,,,850.0,Bizerte
3,"À LOUER :Un appartement S+2 richement meublé, idéalement situé à Ain Zaghouan.",1350 DT,Tunis,an hour ago,https://www.tayara.tn/item/appartements/tunis/ain-zaghouen/-louer-un-appartement-s2-richement-meubl-idalement-situ-ain-zaghouan/696f5ffa18135599092450b3/,tayara,,unknown,,,,,,,,,,1350.0,Tunis
3,Bureau moderne avec rangements + chaise offerte,249 DT,Tunis,an hour ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/menzah/bureau-moderne-avec-rangements-chaise-offerte/696f5f751813559909245083/,tayara,,unknown,,,,,,,,,,249.0,Tunis
3,À Louer – Espace bureautique à Médina Jedida,1800 DT,tunis,an hour ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/tunis/-louer-espace-bureautique-mdina-jedida/691eed9c265523b710e83b2d/,tayara,,unknown,,,,,,,,,,1800.0,Tunis
4,location appartement meublé par jour cité nasser tunis ☎️24933824,70 DT,Ariana,an hour ago,https://www.tayara.tn/item/appartements/ariana/ennasr/location-appartement-meubl-par-jour-cit-nasser-tunis-24933824/696f5a042838b4e20246d6bb/,tayara,,unknown,,,,,,,,,,70.0,Ariana
4,à louer appartement studio meublé location par jour nuitée 22333312,80 DT,Tunis,an hour ago,https://www.tayara.tn/item/appartements/tunis/menzah/-louer-appartement-studio-meubl-location-par-jour-nuite-22333312/696f59372838b4e20246d654/,tayara,,unknown,,,,,,,,,,80.0,Tunis
4,location s1 par nuitée appartement studio meuble a louer par jour / nuitée 📢 58616768,80 DT,Ariana,an hour ago,https://www.tayara.tn/item/appartements/ariana/les-jardins-el-menzah-2/location-s1-par-nuite-appartement-studio-meuble-a-louer-par-jour-nuite-58616768/696f59032838b4e20246d643/,tayara,,unknown,,,,,,,,,,80.0,Ariana
4,AL Bureau 350m² Lac1,8500 DT,Tunis,an hour ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/lac-1/al-bureau-350m-lac1/68011638fd1c6385be51e469/,tayara,,unknown,,,,,,,,,,8500.0,Tunis
4,à louer appartement studio meublé s1 ennasr location par jour nuitée,70 DT,Tunis,an hour ago,https://www.tayara.tn/item/locations-de-vacances/tunis/el-menzah-9/-louer-appartement-studio-meubl-s1-ennasr-location-par-jour-nuite/696f58d81813559909244df1/,tayara,,unknown,,,,,,,,,,70.0,Tunis
4,Coquet Appartement S+1 meublé à Sidi Daoued,2200 DT,Tunis,an hour ago,https://www.tayara.tn/item/appartements/tunis/sidi-daoud/coquet-appartement-s1-meubl-sidi-daoued/6960c75ca00bf18617376aac/,tayara,,unknown,,,,,,,,,,2200.0,Tunis
4,✨ À Louer – S+1 jamais à Sahloul 4 ✨,699 DT,Sousse,an hour ago,https://www.tayara.tn/item/appartements/sousse/sahloul/-louer-s1-jamais-sahloul-4-/692eec00145e1617cbaf5b22/,tayara,,unknown,,,,,,,,,,699.0,Sousse
4,à louer étage de villa (s +3)à Ennasr,1300 DT,Ariana,an hour ago,https://www.tayara.tn/item/maisons-et-villas/ariana/cit-ennasr-2/-louer-tage-de-villa-s-3-ennasr/696f56392838b4e20246d4eb/,tayara,,unknown,,,,,,,,,,1300.0,Ariana
4,Un bureau H1 à la Marsa,1500 DT,Tunis,2 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/la-marsa/un-bureau-h1-la-marsa/696624aca00bf1861739c48b/,tayara,,unknown,,,,,,,,,,1500.0,Tunis
4,Terrains à Borj Cédria,570 DT,Ben Arous,2 hours ago,https://www.tayara.tn/item/terrains-et-fermes/ben-arous/borj-cedria/terrains-borj-cdria/696f52ee2838b4e20246d3b8/,tayara,,unknown,,,,,,,,,,570.0,Ben Arous
4,Studio S+1 Haut Standing,803 DT,Monastir,2 hours ago,https://www.tayara.tn/item/appartements/monastir/monastir/studio-s1-haut-standing/693afbec8914daae5199ccef/,tayara,,unknown,,,,,,,,,,803.0,Monastir
4,🌟 Ennasr 2 – Luxueux S+1 vip Meublé avec Grande Terrasse & Direct propriétaire– Résidence Sécurisée 🌟,1390 DT,Ariana,2 hours ago,https://www.tayara.tn/item/appartements/ariana/cit-ennasr-2/-ennasr-2-luxueux-s1-vip-meubl-avec-grande-terrasse-direct-propritaire-rsidence-scurise-/696f521c2838b4e20246d366/,tayara,,unknown,,,,,,,,,,1390.0,Ariana
4,Appartement s2 meublé à louer au Lac 2 MAL1702,2200 DT,Tunis,2 hours ago,https://www.tayara.tn/item/appartements/tunis/lac-2/appartement-s2-meubl-louer-au-lac-2-mal1702/695e25e2cd04d08be756d4aa/,tayara,,unknown,,,,,,,,,,2200.0,Tunis
4,Duplex S+3 avec jardin à louer à La Marsa MDL0113,3000 DT,Tunis,2 hours ago,https://www.tayara.tn/item/maisons-et-villas/tunis/la-marsa/duplex-s3-avec-jardin-louer-la-marsa-mdl0113/68ef74f753fa6375757cd980/,tayara,,unknown,,,,,,,,,,3000.0,Tunis
4,Duplex s4 avec terrasse à louer à Ain Zaghouan nord MDL0710,3400 DT,Tunis,2 hours ago,https://www.tayara.tn/item/maisons-et-villas/tunis/ain-zaghouan-nord/duplex-s4-avec-terrasse-louer-ain-zaghouan-nord-mdl0710/696130f3a00bf1861737ae56/,tayara,,unknown,,,,,,,,,,3400.0,Tunis
4,Opportunité Exceptionnelle – Terrain R+6 à Fort Potentiel,270 DT,Monastir,2 hours ago,https://www.tayara.tn/item/terrains-et-fermes/monastir/monastir/opportunit-exceptionnelle-terrain-r6-fort-potentiel/696dffcd61206a95d6935ea4/,tayara,,unknown,,,,,,,,,,270.0,Monastir
4,Appartement s1 à louer aux Jardins de Carthage ZAL1234,2200 DT,Tunis,2 hours ago,https://www.tayara.tn/item/appartements/tunis/jardins-de-carthage/appartement-s1-louer-aux-jardins-de-carthage-zal1234/695d0f078914daae51a7005a/,tayara,,unknown,,,,,,,,,,2200.0,Tunis
5,un bel studio richement meublé,750 DT,Monastir,2 hours ago,https://www.tayara.tn/item/appartements/monastir/monastir/un-bel-studio-richement-meubl/6846a7f78bda81f7f5d85ead/,tayara,,unknown,,,,,,,,,,750.0,Monastir
5,"Un bureau au design remarquable pour 1 personnes à Tunis, Le Golfe de Tunis",1219 DT,tunis,2 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/tunis/un-bureau-au-design-remarquable-pour-1-personnes-tunis-le-golfe-de-tunis/693c402b8914daae519a5947/,tayara,,unknown,,,,,,,,,,1219.0,Tunis
5,"Abonnement aux bureaux flexibles de TUNIS, Carthage",349 DT,tunis,2 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/tunis/abonnement-aux-bureaux-flexibles-de-tunis-carthage/693c41a7cd04d08be749e579/,tayara,,unknown,,,,,,,,,,349.0,Tunis
5,"Un bureau au design remarquable pour 5 personnes à Tunis, Le Golfe de Tunis",4349 DT,tunis,2 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/tunis/un-bureau-au-design-remarquable-pour-5personnes-tunis-le-golfe-de-tunis/693c41d4cd04d08be749e59d/,tayara,,unknown,,,,,,,,,,4349.0,Tunis
5,Luxueux Appartement de charme,90 DT,Tunis,2 hours ago,https://www.tayara.tn/item/locations-de-vacances/tunis/ain-zaghouan-nord/luxueux-appartement-de-charme/696f4d8618135599092449f2/,tayara,,unknown,,,,,,,,,,90.0,Tunis
5,"Espace de bureau privé pour 5 personnes à Tunis, Av. De La Monnaie",4699 DT,tunis,2 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/tunis/espace-de-bureau-priv-pour-5-personnes-tunis-av-de-la-monnaie/693c3ad38914daae519a563e/,tayara,,unknown,,,,,,,,,,4699.0,Tunis
5,"Espace de bureau privé pour 5 personnes à TUNIS, Carthage",3379 DT,tunis,2 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/tunis/espace-de-bureau-priv-pour-5-personnes-tunis-carthage/693c4122cd04d08be749e528/,tayara,,unknown,,,,,,,,,,3379.0,Tunis
5,"Espace de bureau privé pour 3 personnes à TUNIS, Carthage",2219 DT,tunis,2 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/tunis/espace-de-bureau-priv-pour-3-personnes-tunis-carthage/693c40998914daae519a5987/,tayara,,unknown,,,,,,,,,,2219.0,Tunis
5,"Abonnement aux bureaux flexibles de TUNIS, Carthage",349 DT,tunis,2 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/tunis/abonnement-aux-bureaux-flexibles-de-tunis-carthage/693c40f58914daae519a59b8/,tayara,,unknown,,,,,,,,,,349.0,Tunis
5,"Un bureau au design remarquable pour 5 personnes à Tunis, Le Golfe de Tunis",4349 DT,tunis,2 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/tunis/un-bureau-au-design-remarquable-pour-5personnes-tunis-le-golfe-de-tunis/693c4063cd04d08be749e4c3/,tayara,,unknown,,,,,,,,,,4349.0,Tunis
5,"Espace de bureau privé pour 5 personnes à TUNIS, Carthage",3379 DT,tunis,2 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/tunis/espace-de-bureau-priv-pour-5-personnes-tunis-carthage/685137e80e1c20e3eb0be636/,tayara,,unknown,,,,,,,,,,3379.0,Tunis
5,"Un bureau au design remarquable pour 2 personnes à Tunis, Le Golfe de Tunis",1739 DT,tunis,2 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/tunis/un-bureau-au-design-remarquable-pour-2personnes-tunis-le-golfe-de-tunis/693c4015cd04d08be749e494/,tayara,,unknown,,,,,,,,,,1739.0,Tunis
5,"Espace de bureau tout compris pour vous-même et votre équipe à TUNIS, Berges du Lac 2",779 DT,tunis,2 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/tunis/espace-de-bureau-tout-compris-pour-vousmme-et-votre-quipe-tunis-berges-du-lac-2/68513a8a0e1c20e3eb0be935/,tayara,,unknown,,,,,,,,,,779.0,Tunis
5,"Un bureau au design remarquable pour 3 personnes à Tunis, Le Golfe de Tunis",2609 DT,tunis,2 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/tunis/un-bureau-au-design-remarquable-pour-3personnes-tunis-le-golfe-de-tunis/693c404acd04d08be749e4b4/,tayara,,unknown,,,,,,,,,,2609.0,Tunis
5,"Un bureau au design remarquable pour 1 personnes à Tunis, Le Golfe de Tunis",1219 DT,tunis,2 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/tunis/un-bureau-au-design-remarquable-pour-1-personnes-tunis-le-golfe-de-tunis/6936851d8914daae5197b530/,tayara,,unknown,,,,,,,,,,1219.0,Tunis
5,"Espace de bureau privé pour 5 personnes à Tunis, Av. De La Monnaie",4699 DT,tunis,2 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/tunis/espace-de-bureau-priv-pour-5-personnes-tunis-av-de-la-monnaie/693c3f468914daae519a58c5/,tayara,,unknown,,,,,,,,,,4699.0,Tunis
5,"Accès aux espaces de travail professionnels de TUNIS, Berges du Lac 2",349 DT,tunis,2 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/tunis/accs-aux-espaces-de-travail-professionnels-de-tunis-berges-du-lac-2/6851394a0e1c20e3eb0be7ce/,tayara,,unknown,,,,,,,,,,349.0,Tunis
5,"Accès tout inclus à des espaces de bureau professionnels pour 1 personne à TUNIS, Urbain Nord",949 DT,Tunis,2 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/centre-urbain-nord/accs-tout-inclus-des-espaces-de-bureau-professionnels-pour-1-personne-tunis-urbain-nord/685143190e1c20e3eb0bf297/,tayara,,unknown,,,,,,,,,,949.0,Tunis
5,"Espace de travail privé personnalisé en fonction des besoins uniques de votre entreprise à TUNIS, Carthage",829 DT,tunis,2 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/tunis/espace-de-travail-priv-personnalis-en-fonction-des-besoins-uniques-de-votre-entreprise-tunis-carthage/685135038a733cfc286c94bd/,tayara,,unknown,,,,,,,,,,829.0,Tunis
5,"Espace de bureau tout compris pour vous-même et votre équipe à TUNIS, Urbain Nord",1699 DT,Tunis,2 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/centre-urbain-nord/espace-de-bureau-tout-compris-pour-vousmme-et-votre-quipe-tunis-urbain-nord/6851455c0e1c20e3eb0bf4e3/,tayara,,unknown,,,,,,,,,,1699.0,Tunis
5,"Abonnement aux bureaux flexibles de Tunis, Av. De La Monnaie",349 DT,tunis,2 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/tunis/abonnement-aux-bureaux-flexibles-de-tunis-av-de-la-monnaie/68514d630e1c20e3eb0bfe02/,tayara,,unknown,,,,,,,,,,349.0,Tunis
6,"Un bureau au design remarquable pour 2 personnes à Tunis, Le Golfe de Tunis",1739 DT,Tunis,2 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/le-kram/un-bureau-au-design-remarquable-pour-2personnes-tunis-le-golfe-de-tunis/68515d188a733cfc286cc02f/,tayara,,unknown,,,,,,,,,,1739.0,Tunis
6,"De magnifiques bureaux sur mesure pour 3 personnes à Tunis, Le Golfe de Tunis",2609 DT,Tunis,2 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/le-kram/de-magnifiques-bureaux-sur-mesure-pour-3personnes-tunis-le-golfe-de-tunis/68515da48a733cfc286cc0c1/,tayara,,unknown,,,,,,,,,,2609.0,Tunis
6,"De magnifiques bureaux sur mesure pour 5 personnes à Tunis, Le Golfe de Tunis",4349 DT,Tunis,2 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/le-kram/de-magnifiques-bureaux-sur-mesure-pour-5personnes-tunis-le-golfe-de-tunis/68515e3b0e1c20e3eb0c0fd0/,tayara,,unknown,,,,,,,,,,4349.0,Tunis
6,Appartement S1 luxueux meublé pour vos vacances courte durée,90 DT,Tunis,2 hours ago,https://www.tayara.tn/item/locations-de-vacances/tunis/ain-zaghouen/appartement-s1-luxueux-meubl-pour-vos-vacances-courte-dure/696f4c652838b4e20246d182/,tayara,,unknown,,,,,,,,,,90.0,Tunis
6,"Accès tout inclus à des espaces de bureau professionnels pour 10 personnes à TUNIS, Berges du Lac 2",6498 DT,tunis,2 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/tunis/accs-tout-inclus-des-espaces-de-bureau-professionnels-pour-10-personnes-tunis-berges-du-lac-2/685140000e1c20e3eb0bef14/,tayara,,unknown,,,,,,,,,,6498.0,Tunis
6,"Espace de bureau privé pour 3 personnes à TUNIS, Carthage",2219 DT,Tunis,2 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/carthage/espace-de-bureau-priv-pour-3-personnes-tunis-carthage/693c3948cd04d08be749e0aa/,tayara,,unknown,,,,,,,,,,2219.0,Tunis
6,"Abonnement aux bureaux flexibles de TUNIS, Carthage",349 DT,tunis,2 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/tunis/abonnement-aux-bureaux-flexibles-de-tunis-carthage/685130698a733cfc286c90d9/,tayara,,unknown,,,,,,,,,,349.0,Tunis
6,"Espace de coworking à TUNIS, Carthage",619 DT,tunis,2 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/tunis/espace-de-coworking-tunis-carthage/685132f48a733cfc286c92bf/,tayara,,unknown,,,,,,,,,,619.0,Tunis
6,"Un bureau de coworking ouvert entièrement équipé pour vous et votre équipe à Tunis, Le Golfe de Tunis",7859 DT,tunis,2 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/tunis/un-bureau-de-coworking-ouvert-entirement-quip-pour-vous-et-votre-quipe-tunis-le-golfe-de-tunis/68515ec00e1c20e3eb0c107a/,tayara,,unknown,,,,,,,,,,7859.0,Tunis
6,𝒑𝒐𝒖𝒓 𝒔𝒄𝒐𝒍𝒂𝒊𝒓𝒆 𝑬𝒕𝒂𝒈𝒆 𝒅𝒆 𝒎𝒂𝒊𝒔𝒐𝒏 𝒂̀ 𝒉𝒊𝒃𝒐𝒖𝒏𝒆 𝒎𝒂𝒉𝒅𝒊𝒂,650 DT,Mahdia,2 hours ago,https://www.tayara.tn/item/appartements/mahdia/mahdia/-/68a080a394defe3b346c874e/,tayara,,unknown,,,,,,,,,,650.0,Mahdia
