page,title,price,location,listing_date,url,source,size_m2,price_num,type,bedrooms,location_clean
3,"À VENDRE : Des appartements S+1, S+2 et S+3 situés à La Nouvelle Soukra ( Direct promoteur )",220000 DT,Tunis,37 minutes ago,https://www.tayara.tn/item/appartements/tunis/l-aouina/-vendre-des-appartements-s1-s2-et-s3-situs-la-nouvelle-soukra-direct-promoteur-/696f61f6cfcddb325c09ca33/,tayara,,220000.0,sale,,Tunis
3,À VENDRE – Appartement S+3 à Jardins de Laouina (Tunis),397000 DT,Tunis,38 minutes ago,https://www.tayara.tn/item/appartements/tunis/l-aouina/-vendre-appartement-s3-jardins-de-laouina-tunis/696f61e8cfcddb325c09ca2d/,tayara,,397000.0,sale,,Tunis
3,a vendre s+1 s+2 s+3 sur plan remise de cle 2028,216000 DT,Tunis,38 minutes ago,https://www.tayara.tn/item/appartements/tunis/l-aouina/a-vendre-s1-s2-s3-sur-plan-remise-de-cle-2028/696f61c4cfcddb325c09ca1e/,tayara,,216000.0,sale,,Tunis
3,À Louer : Un appartement S+2 (Jamais Habité) situé à La Nouvelle Soukra,1350 DT,Tunis,38 minutes ago,https://www.tayara.tn/item/appartements/tunis/l-aouina/-louer-un-appartement-s2-jamais-habit-situ-la-nouvelle-soukra/696f61c3cfcddb325c09ca1c/,tayara,,1350.0,rent,,Tunis
3,À louer – Appartement S+2 à Jardins de Laouina,1100 DT,Tunis,39 minutes ago,https://www.tayara.tn/item/appartements/tunis/l-aouina/-louer-appartement-s2-jardins-de-laouina/696f61a62838b4e20246d94e/,tayara,,1100.0,rent,,Tunis
3,"À VENDRE : Des appartements S+1, S+2 & S+3 , (Direct Promoteur) situé à Cité Wahat.",216000 DT,Tunis,39 minutes ago,https://www.tayara.tn/item/appartements/tunis/l-aouina/-vendre-des-appartements-s1-s2-s3-direct-promoteur-situ-cit-wahat/696f61a4181355990924513d/,tayara,,216000.0,sale,,Tunis
3,"À VENDRE : Des appartements S+1, S+2 & S+3 , (Direct Promoteur) à La Nouvelle Soukra",218000 DT,Tunis,39 minutes ago,https://www.tayara.tn/item/appartements/tunis/l-aouina/-vendre-des-appartements-s1-s2-s3-direct-promoteur-la-nouvelle-soukra/696f6191cfcddb325c09ca0a/,tayara,,218000.0,sale,,Tunis
3,🏡 À Vendre – S+2 Direct Promoteur à Ain Zaghouan résidence avec salle de sport,382000 DT,Tunis,39 minutes ago,https://www.tayara.tn/item/appartements/tunis/l-aouina/-vendre-s2-direct-promoteur-ain-zaghouan-rsidence-avec-salle-de-sport/696f6189cfcddb325c09ca07/,tayara,,382000.0,sale,,Tunis
3,🗽 🗽 À VENDRE | Appartements S+1 & S+2 jamais habité – Direct Promoteur 🗽laouina 📍,248000 DT,Tunis,40 minutes ago,https://www.tayara.tn/item/appartements/tunis/l-aouina/-vendre-appartements-s1-s2-jamais-habit-direct-promoteur-laouina-/696f6149cfcddb325c09c9f5/,tayara,,248000.0,sale,,Tunis
3,a vendre : Appartement S+3 à L’Aouina – Cité Wahat,268000 DT,Tunis,41 minutes ago,https://www.tayara.tn/item/appartements/tunis/l-aouina/a-vendre-appartement-s3-laouina-cit-wahat/696f61292838b4e20246d932/,tayara,,268000.0,sale,,Tunis
3,À louer – Appartement S+1 neuf à Ain Zaghouan,1200 DT,Tunis,41 minutes ago,https://www.tayara.tn/item/appartements/tunis/l-aouina/-louer-appartement-s1-neuf-ain-zaghouan/696f6102cfcddb325c09c9e5/,tayara,,1200.0,rent,,Tunis
3,"🏡LV001183 À Louer – Bel Appartement S+2 à la Cité de la Santé, Bizerte",850 DT,Bizerte,43 minutes ago,https://www.tayara.tn/item/appartements/bizerte/bizerte/lv001183-louer-bel-appartement-s2-la-cit-de-la-sant-bizerte/695e21cdcd04d08be756d2bc/,tayara,,850.0,rent,,Bizerte
3,"À LOUER :Un appartement S+2 richement meublé, idéalement situé à Ain Zaghouan.",1350 DT,Tunis,an hour ago,https://www.tayara.tn/item/appartements/tunis/ain-zaghouen/-louer-un-appartement-s2-richement-meubl-idalement-situ-ain-zaghouan/696f5ffa18135599092450b3/,tayara,,1350.0,rent,,Tunis
3,"A VENDRE : Des Appartements S+1 , S+2 , S+3 (Direct Promoteur) à La Nouvelle Soukra",205000 DT,Tunis,an hour ago,https://www.tayara.tn/item/appartements/tunis/l-aouina/a-vendre-des-appartements-s1-s2-s3-direct-promoteur-la-nouvelle-soukra/696f5fe7cfcddb325c09c98e/,tayara,,205000.0,sale,,Tunis
3,À Louer – Espace bureautique à Médina Jedida,1800 DT,tunis,an hour ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/tunis/-louer-espace-bureautique-mdina-jedida/691eed9c265523b710e83b2d/,tayara,,1800.0,rent,,Tunis
3,vente S+3 Cité Les Roses Ariana,159000 DT,Ariana,an hour ago,https://www.tayara.tn/item/appartements/ariana/ariana/vente-s3-cit-les-roses-ariana/6911c086145e1617cba23bef/,tayara,,159000.0,sale,,Ariana
3,"🏡 Appartement à vendre – Les Palmerais, Tunis",240000 DT,Tunis,an hour ago,https://www.tayara.tn/item/appartements/tunis/l-aouina/-appartement-vendre-les-palmerais-tunis/696cb7032838b4e20245f536/,tayara,,240000.0,sale,,Tunis
4,"🏡 Appartement à vendre – Les Palmerais, Tunis",240000 DT,Tunis,an hour ago,https://www.tayara.tn/item/appartements/tunis/l-aouina/-appartement-vendre-les-palmerais-tunis/696cb7032838b4e20245f536/,tayara,,240000.0,sale,,Tunis
4,location appartement meublé par jour cité nasser tunis ☎️24933824,70 DT,Ariana,an hour ago,https://www.tayara.tn/item/appartements/ariana/ennasr/location-appartement-meubl-par-jour-cit-nasser-tunis-24933824/696f5a042838b4e20246d6bb/,tayara,,70.0,rent,,Ariana
4,à louer appartement studio meublé location par jour nuitée 22333312,80 DT,Tunis,an hour ago,https://www.tayara.tn/item/appartements/tunis/menzah/-louer-appartement-studio-meubl-location-par-jour-nuite-22333312/696f59372838b4e20246d654/,tayara,,80.0,rent,,Tunis
4,location s1 par nuitée appartement studio meuble a louer par jour / nuitée 📢 58616768,80 DT,Ariana,an hour ago,https://www.tayara.tn/item/appartements/ariana/les-jardins-el-menzah-2/location-s1-par-nuite-appartement-studio-meuble-a-louer-par-jour-nuite-58616768/696f59032838b4e20246d643/,tayara,,80.0,rent,,Ariana
