page,title,price,location,listing_date,url,source,size_m2,price_num,type,bedrooms,location_clean
87,🏡 Appartements S+1 & S+2 Neufs – Vente Direct Promoteur 🏡,248000 DT,Tunis,6 days ago,https://www.tayara.tn/item/appartements/tunis/ain-zaghouan-nord/-appartements-s1-s2-neufs-vente-direct-promoteur-/6967a4b8f69cec469bf9bb56/,tayara,,248000.0,sale,,Tunis
87,À vendre S+1 / S+2 / S+3sur plan - Remise des clés fin 2027 Salle de sport équipé Piscine collective,217000 DT,Tunis,6 days ago,https://www.tayara.tn/item/appartements/tunis/l-aouina/-vendre-s1-s2-s3sur-plan-remise-des-cls-fin-2027-salle-de-sport-quip-piscine-collective/6967a4b1a00bf186173a5f57/,tayara,,217000.0,sale,,Tunis
87,🏡 Appartements S+1 & S+2 Neufs – Vente Direct Promoteur 🏡,248000 DT,Tunis,6 days ago,https://www.tayara.tn/item/appartements/tunis/ain-zaghouan-nord/-appartements-s1-s2-neufs-vente-direct-promoteur-/6967a49bf69cec469bf9bb3f/,tayara,,248000.0,sale,,Tunis
88,Remise des clés fin 2025 : A Vendre un S+1 en cours de finition à AFH Mrezga Nabeul,275000 DT,Nabeul,6 days ago,https://www.tayara.tn/item/appartements/nabeul/mrezga/remise-des-cls-fin-2025-a-vendre-un-s1-en-cours-de-finition-afh-mrezga-nabeul/68d7a9dc516f1ddb82e44247/,tayara,,275000.0,sale,,Nabeul
88,Fond de commerce a vendre à ezzarouni,40000 DT,Tunis,6 days ago,https://www.tayara.tn/item/magasins%2c-commerces-et-locaux-industriels/tunis/ezzouhour/fond-de-commerce-a-vendre-ezzarouni/696798c01632c72448b894a0/,tayara,,40000.0,sale,,Tunis
88,À VENDRE – Terrain à La Manouba (El Agba),750 DT,La Manouba,6 days ago,https://www.tayara.tn/item/terrains-et-fermes/la-manouba/autres-villes/-vendre-terrain-la-manouba-el-agba/68ee73b33e7ffb8ac15ae47f/,tayara,,750.0,sale,,La Manouba
88,Locaux Commerciaux & Bureaux à Vendre – Opportunité Exceptionnelle à Sijoumi,6000 DT,Tunis,6 days ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/sjoumi/locaux-commerciaux-bureaux-vendre-opportunit-exceptionnelle-sijoumi/68ee6f283e7ffb8ac15ae0dd/,tayara,,6000.0,sale,,Tunis
88,À VENDRE | Villa inachevée en cours de finition – Slimane,650000 DT,Nabeul,6 days ago,https://www.tayara.tn/item/maisons-et-villas/nabeul/soliman/-vendre-villa-inacheve-en-cours-de-finition-slimane/68cc17ec516f1ddb82dd31cd/,tayara,,650000.0,sale,,Nabeul
88,À VENDRE – Immeuble R+4 Moderne à #Lafayette #Tunis,111 DT,Tunis,6 days ago,https://www.tayara.tn/item/autres-immobiliers/tunis/tunis/-vendre-immeuble-r4-moderne-lafayette-tunis/68dfd66de7035d31a40e6d18/,tayara,,111.0,sale,,Tunis
88,À VENDRE | Villa sur les hauteurs de #Menzah 9,1200000 DT,Tunis,6 days ago,https://www.tayara.tn/item/maisons-et-villas/tunis/el-menzah-9/-vendre-villa-sur-les-hauteurs-de-menzah-9/68daba12516f1ddb82e61775/,tayara,,1200000.0,sale,,Tunis
88,🏢 À VENDRE – Immeuble à Charguia 2 🏢,5000000 DT,Ariana,6 days ago,https://www.tayara.tn/item/autres-immobiliers/ariana/charguia-2/-vendre-immeuble-charguia-2-/68f242dcb756576ab4029e82/,tayara,,5000000.0,sale,,Ariana
88,🏢 À VENDRE – Immeuble à Bab Khadhra 🏢,1000000 DT,Tunis,6 days ago,https://www.tayara.tn/item/autres-immobiliers/tunis/tunis/-vendre-immeuble-bab-khadhra-/68f2434fb756576ab4029eda/,tayara,,1000000.0,sale,,Tunis
88,A vendre une villa à Carthage salambo,4100000 DT,Tunis,6 days ago,https://www.tayara.tn/item/maisons-et-villas/tunis/carthage/a-vendre-une-villa-carthage-salambo/68ac283541fb09fcf7da21e1/,tayara,,4100000.0,sale,,Tunis
88,À VENDRE : Bâtisse + Dépôt à Sidi Hassine,549998 DT,Tunis,6 days ago,https://www.tayara.tn/item/autres-immobiliers/tunis/sidi-hassine/-vendre-btisse-dpt-sidi-hassine/691dd636145e1617cba889a4/,tayara,,549998.0,sale,,Tunis
88,À VENDRE – Salon de coiffure au Lac 2,150000 DT,Tunis,6 days ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/lac-2/-vendre-salon-de-coiffure-au-lac-2/68c17c30c4782c5427b01ba4/,tayara,,150000.0,sale,,Tunis
88,🏠 À VENDRE – Maison jumelée sur deux niveaux indépendants,449999 DT,Tunis,6 days ago,https://www.tayara.tn/item/maisons-et-villas/tunis/ezzouhour/-vendre-maison-jumele-sur-deux-niveaux-indpendants/68c034e3985e647fd0eb576f/,tayara,,449999.0,sale,,Tunis
89,🏠 À VENDRE – Maison jumelée sur deux niveaux indépendants,449999 DT,Tunis,6 days ago,https://www.tayara.tn/item/maisons-et-villas/tunis/ezzouhour/-vendre-maison-jumele-sur-deux-niveaux-indpendants/68c034e3985e647fd0eb576f/,tayara,,449999.0,sale,,Tunis
89,✅A vendre une villa sur 3 niveaux à la Manouba route Oued El Lil,650000 DT,La Manouba,6 days ago,https://www.tayara.tn/item/maisons-et-villas/la-manouba/oued-ellil/a-vendre-une-villa-sur-3-niveaux-la-manouba-route-oued-el-lil/68dabe27516f1ddb82e61aa0/,tayara,,650000.0,sale,,La Manouba
89,A Vendre une magnifique villa faite avec gout pied dans l'eau à # Hammem Chatt,989999 DT,Ben Arous,6 days ago,https://www.tayara.tn/item/maisons-et-villas/ben-arous/hammam-chott/a-vendre-une-magnifique-villa-faite-avec-gout-pied-dans-leau-hammem-chatt/68dab54c07c7711d7c789803/,tayara,,989999.0,sale,,Ben Arous
89,🏡 Très bel appartement S+4 spacieux en excellent état – À vendre,435000 DT,Ariana,6 days ago,https://www.tayara.tn/item/appartements/ariana/riadh-andalous/-trs-bel-appartement-s4-spacieux-en-excellent-tat-vendre/691738f4265523b710e4b328/,tayara,,435000.0,sale,,Ariana
89,À VENDRE – Terrain de 5000 m² à Bou Hnach,45 DT,Ariana,6 days ago,https://www.tayara.tn/item/terrains-et-fermes/ariana/raoued/-vendre-terrain-de-5000-m-bou-hnach/68dd4ce3516f1ddb82e7a8a9/,tayara,,45.0,sale,,Ariana
89,🏡 À vendre – Bel appartement S+3 à Menzah 7,340000 DT,Ariana,6 days ago,https://www.tayara.tn/item/appartements/ariana/el-menzah-7/-vendre-bel-appartement-s3-menzah-7/6900b744b756576ab40a743d/,tayara,,340000.0,sale,,Ariana
89,"🏡 À Vendre – Charmant S+2 à Raoued Plage, à quelques pas de la mer",300000 DT,Ariana,6 days ago,https://www.tayara.tn/item/appartements/ariana/raoued/-vendre-charmant-s2-raoued-plage-quelques-pas-de-la-mer/68bee9bbc4782c5427ae833c/,tayara,,300000.0,sale,,Ariana
89,A VENDRE - FONDS DE COMMERCE - 30M2,30000 DT,Ariana,6 days ago,https://www.tayara.tn/item/bureaux-et-plateaux/ariana/el-menzah-8/a-vendre-fonds-de-commerce-30m2/692ef345265523b710ee8a22/,tayara,,30000.0,sale,,Ariana
89,✅A vendre une maison plain pieh d de standing a Ariana Borj Bacouch.,680000 DT,Ariana,6 days ago,https://www.tayara.tn/item/maisons-et-villas/ariana/ariana/a-vendre-une-maison-plain-pieh-d-de-standing-a-ariana-borj-bacouch/6932e54a8914daae5196574e/,tayara,,680000.0,sale,,Ariana
89,"À VENDRE – Terrain à Bhar Lazreg (Route principale, proche du Relais)",560 DT,Tunis,6 days ago,https://www.tayara.tn/item/terrains-et-fermes/tunis/tunis/-vendre-terrain-bhar-lazreg-route-principale-proche-du-relais/68ee672f3e7ffb8ac15ada60/,tayara,,560.0,sale,,Tunis
89,A Vendre : Un S+3 de Luxe à AFH2 Mrezga Nabeul,540000 DT,Nabeul,6 days ago,https://www.tayara.tn/item/appartements/nabeul/mrezga/a-vendre-un-s3-de-luxe-afh2-mrezga-nabeul/680f5732c1f8f57898e42407/,tayara,,540000.0,sale,,Nabeul
89,🛑 À VENDRE – Terrain à Raoued Plage (côté mer) 🏖️,496000 DT,Ariana,6 days ago,https://www.tayara.tn/item/terrains-et-fermes/ariana/raoued/-vendre-terrain-raoued-plage-ct-mer-/6937fc7a8914daae519871b5/,tayara,,496000.0,sale,,Ariana
89,À VENDRE – Salon de thé au Lac 1,919999 DT,Tunis,6 days ago,https://www.tayara.tn/item/autres-immobiliers/tunis/lac-1/-vendre-salon-de-th-au-lac-1/693830c3cd04d08be7481df7/,tayara,,919999.0,sale,,Tunis
89,🔴 À VENDRE – Terrain à Sfax,650000 DT,Sfax,6 days ago,https://www.tayara.tn/item/terrains-et-fermes/sfax/route-el-afrane/-vendre-terrain-sfax/694d2c2ccd04d08be750d17a/,tayara,,650000.0,sale,,Sfax
89,🏢 À vendre – Bureau de change à L'aouina,45000 DT,Tunis,6 days ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/l-aouina/-vendre-bureau-de-change-laouina/69259844145e1617cbac13e0/,tayara,,45000.0,sale,,Tunis
89,🏢 À VENDRE | Appartement S+3 à Ariana – Route principale (Route de Bizerte),150000 DT,Ariana,6 days ago,https://www.tayara.tn/item/appartements/ariana/ariana/-vendre-appartement-s3-ariana-route-principale-route-de-bizerte/6932dd19cd04d08be745d949/,tayara,,150000.0,sale,,Ariana
89,A vendre un S+3 à cité essaha,180000 DT,Ariana,6 days ago,https://www.tayara.tn/item/appartements/ariana/borj-louzir/a-vendre-un-s3-cit-essaha/68ac1bdc82a3d05f2391bdcb/,tayara,,180000.0,sale,,Ariana
89,🏡 Villa à vendre – Soukra Vallée,980000 DT,Ariana,6 days ago,https://www.tayara.tn/item/maisons-et-villas/ariana/la-soukra/-villa-vendre-soukra-valle/690b66948e4e0e4acb5ddcfa/,tayara,,980000.0,sale,,Ariana
89,A vendre un appartement à #bardo2 en face de pâtisserie Ranim,180000 DT,tunis,6 days ago,https://www.tayara.tn/item/appartements/tunis/tunis/a-vendre-un-appartement-bardo2-en-face-de-ptisserie-ranim/68dab32c516f1ddb82e61178/,tayara,,180000.0,sale,,Tunis
89,A Vendre une Villa à Utique Bizerte pas loin du palais présidentiel,1199999 DT,Bizerte,6 days ago,https://www.tayara.tn/item/maisons-et-villas/bizerte/utique/a-vendre-une-villa-utique-bizerte-pas-loin-du-palais-prsidentiel/68dab71107c7711d7c789986/,tayara,,1199999.0,sale,,Bizerte
89,🔴 Villa à vendre – Chotrana 2,999000 DT,Ariana,6 days ago,https://www.tayara.tn/item/maisons-et-villas/ariana/la-soukra/-villa-vendre-chotrana-2/693c0956cd04d08be749c105/,tayara,,999000.0,sale,,Ariana
89,À VENDRE – Terrain à La Soukra,264000 DT,Ariana,6 days ago,https://www.tayara.tn/item/terrains-et-fermes/ariana/la-soukra/-vendre-terrain-la-soukra/693832f98914daae5198993a/,tayara,,264000.0,sale,,Ariana
89,À Vendre – Villa à Borj Louzir,779998 DT,Ariana,6 days ago,https://www.tayara.tn/item/maisons-et-villas/ariana/borj-louzir/-vendre-villa-borj-louzir/693191a2265523b710efa62c/,tayara,,779998.0,sale,,Ariana
89,A vendre à cité saha (Borj louzir) un appartement S+3,195000 DT,Ariana,6 days ago,https://www.tayara.tn/item/appartements/ariana/borj-louzir/a-vendre-cit-saha-borj-louzir-un-appartement-s3/69624ce6a00bf18617381f42/,tayara,,195000.0,sale,,Ariana
89,À Vendre : Terrain Agricole de 8 hectares à Raoued,300000 DT,Ariana,6 days ago,https://www.tayara.tn/item/terrains-et-fermes/ariana/raoued/-vendre-terrain-agricole-de-8-hectares-raoued/68dd48be07c7711d7c7a2999/,tayara,,300000.0,sale,,Ariana
90,A Vendre : Un Bel appartement S+2 haut standing vue piscine dans une résidence avec piscine à AFH2 Mrezga Nabeul.,410000 DT,Nabeul,6 days ago,https://www.tayara.tn/item/appartements/nabeul/mrezga/a-vendre-un-bel-appartement-s2-haut-standing-vue-piscine-dans-une-rsidence-avec-piscine-afh2-mrezga-nabeul/68e8cf9553fa637575792e47/,tayara,,410000.0,sale,,Nabeul
90,A vendre appartement S+3 à Cité Hédi Nouira Ariana,280000 DT,tunis,6 days ago,https://www.tayara.tn/item/appartements/tunis/tunis/a-vendre-appartement-s3-cit-hdi-nouira-ariana/6939671bcd04d08be7489f42/,tayara,,280000.0,sale,,Tunis
90,A vendre une villa avec piscine à Kerkouane,530000 DT,Nabeul,6 days ago,https://www.tayara.tn/item/maisons-et-villas/nabeul/korba/a-vendre-une-villa-avec-piscine-kerkouane/693972eecd04d08be748a641/,tayara,,530000.0,sale,,Nabeul
90,A vendre Luxueuse Villa Moderne à Dar Allouche,1500000 DT,Nabeul,6 days ago,https://www.tayara.tn/item/maisons-et-villas/nabeul/klibia/a-vendre-luxueuse-villa-moderne-dar-allouche/69037a85d0d95991e1085349/,tayara,,1500000.0,sale,,Nabeul
90,A VENDRE VILLA A RETAPER À ENNASR 2,1150000 DT,Ariana,6 days ago,https://www.tayara.tn/item/maisons-et-villas/ariana/cit-ennasr-2/a-vendre-villa-a-retaper-ennasr-2/69037beed0d95991e1085487/,tayara,,1150000.0,sale,,Ariana
90,A vendre un s+3 à Ain Zaghouan,370000 DT,Tunis,6 days ago,https://www.tayara.tn/item/appartements/tunis/ain-zaghouen/a-vendre-un-s3-ain-zaghouan/695395b9cd04d08be753455c/,tayara,,370000.0,sale,,Tunis
90,"A vendre Villa S+4 à Borj Cedria - Cité Erriadh prés terminus Train "" Cité Erriadh "".",450000 DT,Ben Arous,6 days ago,https://www.tayara.tn/item/maisons-et-villas/ben-arous/hammam-chott/a-vendre-villa-s4-borj-cedria-cit-erriadh-prs-terminus-train-cit-erriadh-/696784dce7d573b76131527c/,tayara,,450000.0,sale,,Ben Arous
90,Terrain à vendre Borj Youssef,170 DT,Tunis,6 days ago,https://www.tayara.tn/item/terrains-et-fermes/tunis/autres-villes/terrain-vendre-borj-youssef/69678400a00bf186173a4efa/,tayara,,170.0,sale,,Tunis
90,Terrain d'habitation en vente,325000 DT,Sousse,6 days ago,https://www.tayara.tn/item/terrains-et-fermes/sousse/akouda/terrain-dhabitation-en-vente/6932fcd2cd04d08be745ed70/,tayara,,325000.0,sale,,Sousse
90,Maison en vente,730000 DT,Sousse,6 days ago,https://www.tayara.tn/item/maisons-et-villas/sousse/akouda/maison-en-vente/69386a58cd04d08be748433a/,tayara,,730000.0,sale,,Sousse
91,Local commercial en vente,80000 DT,Sousse,6 days ago,https://www.tayara.tn/item/magasins%2c-commerces-et-locaux-industriels/sousse/kala-kebira/local-commercial-en-vente/69386860cd04d08be7484217/,tayara,,80000.0,sale,,Sousse
91,Local Commercial en vente,180000 DT,Sousse,6 days ago,https://www.tayara.tn/item/magasins%2c-commerces-et-locaux-industriels/sousse/sousse/local-commercial-en-vente/69468846cd04d08be74e0a27/,tayara,,180000.0,sale,,Sousse
91,Local commercial en vente,120000 DT,Sousse,6 days ago,https://www.tayara.tn/item/magasins%2c-commerces-et-locaux-industriels/sousse/kala-kebira/local-commercial-en-vente/693869088914daae5198bb96/,tayara,,120000.0,sale,,Sousse
91,Terrain habitation en vente,550000 DT,Sousse,6 days ago,https://www.tayara.tn/item/terrains-et-fermes/sousse/khzema/terrain-habitation-en-vente/69429e0c8914daae519cdee7/,tayara,,550000.0,sale,,Sousse
91,Terrain d'habitation en vente,490000 DT,Sousse,6 days ago,https://www.tayara.tn/item/terrains-et-fermes/sousse/sousse/terrain-dhabitation-en-vente/69468a1a8914daae519e816b/,tayara,,490000.0,sale,,Sousse
91,Fond de commerce en vente,35000 DT,Sousse,6 days ago,https://www.tayara.tn/item/magasins%2c-commerces-et-locaux-industriels/sousse/kala-kebira/fond-de-commerce-en-vente/6932fc2ccd04d08be745ed12/,tayara,,35000.0,sale,,Sousse
91,A vendre Bureau Avenue Les Etats Unis Tunis,150000 DT,Tunis,6 days ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/tunis-belvedere/a-vendre-bureau-avenue-les-etats-unis-tunis/690ddc79145e1617cb9e91c1/,tayara,,150000.0,sale,,Tunis
91,Terrain agricole en vente,295000 DT,Sousse,6 days ago,https://www.tayara.tn/item/terrains-et-fermes/sousse/chatt-mariem/terrain-agricole-en-vente/6932f5d68914daae51966225/,tayara,,295000.0,sale,,Sousse
91,Terrain agricole en vente,120000 DT,Sousse,6 days ago,https://www.tayara.tn/item/terrains-et-fermes/sousse/chatt-mariem/terrain-agricole-en-vente/694fe0a68914daae51a264ee/,tayara,,120000.0,sale,,Sousse
91,Terrain de promotion R+3 en vente,470000 DT,Sousse,6 days ago,https://www.tayara.tn/item/terrains-et-fermes/sousse/sousse/terrain-de-promotion-r3-en-vente/696570910fe250585263d5d0/,tayara,,470000.0,sale,,Sousse
91,Villa indépendante en vente,365000 DT,Sousse,6 days ago,https://www.tayara.tn/item/maisons-et-villas/sousse/kala-kebira/villa-indpendante-en-vente/69662764b6ae927ddf7f20ad/,tayara,,365000.0,sale,,Sousse
91,À vendre : Villa en S+5 à Mrezga à 200 mètre de la mer.,1200000 DT,Nabeul,6 days ago,https://www.tayara.tn/item/maisons-et-villas/nabeul/hammamet-nord/-vendre-villa-en-s5-mrezga-200-mtre-de-la-mer/694cfebfcd04d08be750b420/,tayara,,1200000.0,sale,,Nabeul
91,"À vendre: S+3 de 145m² à cité el wafa,Nabeul",534997 DT,tunis,6 days ago,https://www.tayara.tn/item/appartements/tunis/tunis/-vendre-s3-de-145m-cit-el-wafanabeul/695e1b0bcd04d08be756d050/,tayara,,534997.0,sale,,Tunis
91,"À vendre : terrain de 733m² Vue De Mer à Daroufa, Nabeul.",198000 DT,Nabeul,6 days ago,https://www.tayara.tn/item/terrains-et-fermes/nabeul/nabeul/-vendre-terrain-de-733m-vue-de-mer-daroufa-nabeul/69393a05cd04d08be7488247/,tayara,,198000.0,sale,,Nabeul
91,À vendre : terrain de 307m² Vue De Mer dans les hauteurs de Hammamet Nord,670 DT,Nabeul,6 days ago,https://www.tayara.tn/item/terrains-et-fermes/nabeul/hammamet/-vendre-terrain-de-307m-vue-de-mer-dans-les-hauteurs-de-hammamet-nord/6952a09b8914daae51a36e61/,tayara,,670.0,sale,,Nabeul
92,Riadh Andalous A vendre Appartement S3 Riadh Andalous Ariana,275000 DT,Ariana,6 days ago,https://www.tayara.tn/item/appartements/ariana/riadh-andalous/riadh-andalous-a-vendre-appartement-s3riadh-andalous-ariana/695e5d92cd04d08be756f072/,tayara,,275000.0,sale,,Ariana
92,Appartement s+2 a vendre,128000 DT,Ben Arous,6 days ago,https://www.tayara.tn/item/appartements/ben-arous/hammam-lif/appartement-s2-a-vendre/69677a100fe2505852648e17/,tayara,,128000.0,sale,,Ben Arous
92,Villa en vente,1480000 DT,Sousse,6 days ago,https://www.tayara.tn/item/maisons-et-villas/sousse/hammam-sousse/villa-en-vente/693875d38914daae5198c2e3/,tayara,,1480000.0,sale,,Sousse
92,Appartement a vendre à rte bouzaillene,550 DT,Sfax,6 days ago,https://www.tayara.tn/item/appartements/sfax/route-gremda/appartement-a-vendre-rte-bouzaillene/69676ce5a00bf186173a421f/,tayara,,550.0,sale,,Sfax
92,A vendre villa R+1 à Rades Melyene,800000 DT,Ben Arous,6 days ago,https://www.tayara.tn/item/maisons-et-villas/ben-arous/rads/a-vendre-villa-r1-rades-melyene/691d9493265523b710e78c59/,tayara,,800000.0,sale,,Ben Arous
93,Terrain agricole à vendre à Bizerte,200 DT,Bizerte,6 days ago,https://www.tayara.tn/item/terrains-et-fermes/bizerte/menzel-jemil/terrain-agricole-vendre-bizerte/696768860fe25058526484e9/,tayara,,200.0,sale,,Bizerte
93,A Vendre villa de charme à La Soukra,1250000 DT,Ariana,6 days ago,https://www.tayara.tn/item/maisons-et-villas/ariana/la-soukra/a-vendre-villa-de-charme-la-soukra/696764360fe250585264829a/,tayara,,1250000.0,sale,,Ariana
93,À Vendre : Villa S+4 A ARIANA Riadh El Andalous ✨🏡,845000 DT,Ariana,6 days ago,https://www.tayara.tn/item/maisons-et-villas/ariana/riadh-andalous/-vendre-villa-s4-a-ariana-riadh-el-andalous-/696762d40fe25058526481ef/,tayara,,845000.0,sale,,Ariana
93,À Vendre : Villa S+4 A ARIANA Riadh El Andalous ✨🏡,845000 DT,Ariana,6 days ago,https://www.tayara.tn/item/maisons-et-villas/ariana/riadh-andalous/-vendre-villa-s4-a-ariana-riadh-el-andalous-/696762d4646b45192d8e46ad/,tayara,,845000.0,sale,,Ariana
94,A vendre S+2 neuf a Chotrana 3,388000 DT,Ariana,6 days ago,https://www.tayara.tn/item/appartements/ariana/chotrana/a-vendre-s2-neuf-a-chotrana-3/69132b91145e1617cba35a7c/,tayara,,388000.0,sale,,Ariana
94,A vendre S2 à LAouina,265000 DT,Tunis,6 days ago,https://www.tayara.tn/item/appartements/tunis/l-aouina/a-vendre-s2-laouina/69466f65cd04d08be74dfd41/,tayara,,265000.0,sale,,Tunis
94,A vendre appartement S+1 direct promoteur à nouvelle Soukra,280000 DT,Ariana,6 days ago,https://www.tayara.tn/item/appartements/ariana/la-soukra/a-vendre-appartement-s1-direct-promoteur-nouvelle-soukra/69208d6f145e1617cba9f003/,tayara,,280000.0,sale,,Ariana
94,A vendre villa avec piscine,985000 DT,Ariana,6 days ago,https://www.tayara.tn/item/maisons-et-villas/ariana/ghazela/a-vendre-villa-avec-piscine/67a32861ecbb2843cb40a88b/,tayara,,985000.0,sale,,Ariana
94,Une villa à vendre,290 DT,tunis,6 days ago,https://www.tayara.tn/item/maisons-et-villas/tunis/tunis/une-villa-vendre/69675b900fe2505852647e19/,tayara,,290.0,sale,,Tunis
94,A vendre S+3 a Cité el Ghazela,285000 DT,tunis,6 days ago,https://www.tayara.tn/item/appartements/tunis/tunis/a-vendre-s3-a-cit-el-ghazela/68c7d88807c7711d7c6cf958/,tayara,,285000.0,sale,,Tunis
94,Ennasr ; A vendre Duplex S+4 avec jardin,750000 DT,Ariana,6 days ago,https://www.tayara.tn/item/maisons-et-villas/ariana/ennasr/ennasr-a-vendre-duplex-s4-avec-jardin/68f62269d0d95991e100ffd5/,tayara,,750000.0,sale,,Ariana
94,A vendre un très beau duplex s+3 jamais habité à ennasr2,6000000 DT,Ariana,6 days ago,https://www.tayara.tn/item/appartements/ariana/cit-ennasr-2/a-vendre-un-trs-beau-duplex-s3-jamais-habit-ennasr2/68df91aae7035d31a40e2cc3/,tayara,,6000000.0,sale,,Ariana
95,Remise des clés fin 2025 : A Vendre un S+1 en cours de finition à AFH Mrezga Nabeul,275000 DT,Nabeul,6 days ago,https://www.tayara.tn/item/appartements/nabeul/mrezga/remise-des-cls-fin-2025-a-vendre-un-s1-en-cours-de-finition-afh-mrezga-nabeul/68f20c47b756576ab4027531/,tayara,,275000.0,sale,,Nabeul
95,A vendre local commercial a L'Aouina,6000 DT,Tunis,6 days ago,https://www.tayara.tn/item/magasins%2c-commerces-et-locaux-industriels/tunis/l-aouina/a-vendre-local-commercial-a-laouina/69329e88cd04d08be745b451/,tayara,,6000.0,sale,,Tunis
95,A vendre Un appartement S+2 dans une résidence gardée à AFH2 Mrezga Nabeul.,340000 DT,Nabeul,6 days ago,https://www.tayara.tn/item/appartements/nabeul/mrezga/a-vendre-un-appartement-s2-dans-une-rsidence-garde-afh2-mrezga-nabeul/69317953145e1617cbb06873/,tayara,,340000.0,sale,,Nabeul
95,A vendre S3 à la soukra,780000 DT,Ariana,6 days ago,https://www.tayara.tn/item/appartements/ariana/la-soukra/a-vendre-s3-la-soukra/69257354265523b710eb2acc/,tayara,,780000.0,sale,,Ariana
95,A vendre local commercial a la Soukra,350000 DT,Ariana,6 days ago,https://www.tayara.tn/item/magasins%2c-commerces-et-locaux-industriels/ariana/dar-fadhal/a-vendre-local-commercial-a-la-soukra/68fa0c74d0d95991e10330a1/,tayara,,350000.0,sale,,Ariana
95,A vendre un trés spacieux s+2 à chotrana 1,450000 DT,ariana,6 days ago,https://www.tayara.tn/item/appartements/ariana/chotrana-1/a-vendre-un-trs-spacieux-s2-chotrana-1/6908ba3a8e4e0e4acb5c5cbc/,tayara,,450000.0,sale,,Ariana
95,A vendre un S+2 de 127 m² à la soukra,425000 DT,tunis,6 days ago,https://www.tayara.tn/item/appartements/tunis/tunis/a-vendre-un-s2-de-127-m-la-soukra/69034d6ad0d95991e10831b3/,tayara,,425000.0,sale,,Tunis
95,A vendre S+1 directe promoteur Ain Zaghouan,228000 DT,Ariana,6 days ago,https://www.tayara.tn/item/appartements/ariana/la-soukra/a-vendre-s1-directe-promoteur-ain-zaghouan/69304ee5265523b710ef2421/,tayara,,228000.0,sale,,Ariana
95,A vendre un s+3 lumineux à la soukra,500000 DT,Ariana,6 days ago,https://www.tayara.tn/item/appartements/ariana/dar-fadhal/a-vendre-un-s3-lumineux-la-soukra/69539513cd04d08be753451b/,tayara,,500000.0,sale,,Ariana
95,A vendre un terrain de 508 loti et viabilisé,730000 DT,Ariana,6 days ago,https://www.tayara.tn/item/terrains-et-fermes/ariana/chotrana-3/a-vendre-un-terrain-de-508-loti-et-viabilis/69243f00145e1617cbab9aba/,tayara,,730000.0,sale,,Ariana
95,vente ennasr2 penthouse s+2 vue dégagée,389999 DT,Ariana,6 days ago,https://www.tayara.tn/item/appartements/ariana/ennasr/vente-ennasr2-penthouse-s2-vue-dgage/696746bd0fe25058526473e2/,tayara,,389999.0,sale,,Ariana
96,terrain a vendre a côté mytek hammamet,500 DT,Nabeul,7 days ago,https://www.tayara.tn/item/terrains-et-fermes/nabeul/hammamet/terrain-a-vendre-a-ct-mytek-hammamet/6966d3e3a00bf186173a1ada/,tayara,,500.0,sale,,Nabeul
97,A Vendre Villa à Hergla 530 m²,590000 DT,Sousse,7 days ago,https://www.tayara.tn/item/maisons-et-villas/sousse/hergla/a-vendre-villa-hergla-530-m/6966970da00bf1861739fdf2/,tayara,,590000.0,sale,,Sousse
97,Maison a vendre,150000 DT,Tunis,7 days ago,https://www.tayara.tn/item/maisons-et-villas/tunis/el-ouardia/maison-a-vendre/69668ab80fe2505852643d85/,tayara,,150000.0,sale,,Tunis
97,Terrain à vendre 824m² à Route el Ain km 6.5 زنقة الكحلاء,295000 DT,Sfax,7 days ago,https://www.tayara.tn/item/terrains-et-fermes/sfax/route-el-ain/terrain-vendre-824m-route-el-ain-km-65-/681e38c1c1f8f57898ee8d39/,tayara,,295000.0,sale,,Sfax
97,"à vendre terrain 961m² R+2 avec une ancienne maison à Bouzayen, Av Mohamed jmal , en face Gourmandise",695000 DT,Sfax,7 days ago,https://www.tayara.tn/item/terrains-et-fermes/sfax/route-gremda/-vendre-terrain-961m-r2-avec-une-ancienne-maison-bouzayen-av-mohamed-jmal-en-face-gourmandise/682c56fc6e84e888afbf1095/,tayara,,695000.0,sale,,Sfax
98,Vente Villa Riccardo S+3,435000 DT,Nabeul,7 days ago,https://www.tayara.tn/item/maisons-et-villas/nabeul/hammamet/vente-villa-riccardo-s3/6966784ba00bf1861739efa4/,tayara,,435000.0,sale,,Nabeul
98,Terrain agricole en vente,90000 DT,Sousse,7 days ago,https://www.tayara.tn/item/terrains-et-fermes/sousse/kantaoui/terrain-agricole-en-vente/693d356bcd04d08be74a35c1/,tayara,,90000.0,sale,,Sousse
99,A vendre S+2 neuf de haut standing a Chotrana 1,426000 DT,Ariana,7 days ago,https://www.tayara.tn/item/appartements/ariana/chotrana-1/a-vendre-s2-neuf-de-haut-standing-a-chotrana-1/693c3d94cd04d08be749e329/,tayara,,426000.0,sale,,Ariana
99,A vendre un duplex de haut standing à la soukra,835000 DT,tunis,7 days ago,https://www.tayara.tn/item/maisons-et-villas/tunis/tunis/a-vendre-un-duplex-de-haut-standing-la-soukra/694aa475cd04d08be74fc729/,tayara,,835000.0,sale,,Tunis
